schema=1
code_revision=9631800
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PredationVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=true
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
ReproductionNeedFraction=0.45
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,229,18357792852648656907,262,0,0.5861,16.7262,0.4165,0.5685,0.4806,0.4535,0.5170,0.4581,0.5075,0.4515,0.5141,0.5154,0.5148,0.5231,0.4317,0.2978,0.6924,0.5928,0.3478,0.8031,0.4515,0.5185
slope-off,238,17077263868828161809,36,0,0.5233,2.9088,0.2672,0.4899,0.4003,0.4851,0.5348,0.4501,0.4879,0.5677,0.5031,0.4130,0.5227,0.4885,0.5609,0.5066,0.9585,0.8159,0.6387,0.0919,0.3740,0.5567
slope-off,243,419784405399400228,442,0,0.6140,18.9223,0.6020,0.4485,0.5190,0.4981,0.5046,0.4797,0.4665,0.4911,0.4870,0.4864,0.5211,0.4593,0.4834,0.3926,0.7921,0.1257,0.4934,0.5268,0.7653,0.5172
slope-on,42,14830847919310479445,357,0,0.4695,6.8786,0.7053,0.5107,0.4955,0.4832,0.4802,0.5003,0.5568,0.4908,0.5078,0.4966,0.5057,0.4863,0.4729,0.4885,0.7104,0.5156,0.3948,0.7156,0.4811,0.4630
slope-on,52,5766203375840964711,411,0,0.5026,6.4794,0.4384,0.4870,0.5388,0.5053,0.4998,0.5299,0.5008,0.4818,0.5063,0.5266,0.5339,0.4766,0.4745,0.4412,0.8286,0.3687,0.6816,0.5182,0.2862,0.4894
slope-on,53,2953043105516746042,168,0,0.5494,12.8153,0.4198,0.5119,0.5567,0.5073,0.4875,0.5469,0.5513,0.4774,0.4743,0.4905,0.4979,0.5167,0.4632,0.5059,0.7296,0.4119,0.3475,0.5474,0.6902,0.5257
slope-on,55,4128511694264811178,324,0,0.5426,9.0830,0.6206,0.4975,0.4999,0.4809,0.5198,0.4920,0.5020,0.4942,0.5205,0.5291,0.4740,0.4996,0.4870,0.3857,0.5746,0.5963,0.3902,0.6210,0.5256,0.5376
slope-on,58,8714032472254280410,175,0,0.6228,14.5967,0.5306,0.5317,0.5335,0.4839,0.4505,0.5107,0.5105,0.4704,0.5280,0.4980,0.4978,0.4385,0.4531,0.2986,0.5099,0.2287,0.0500,0.5337,0.7185,0.4797
slope-on,69,15810795374078340729,2,0,0.2614,3.8753,0.4193,0.6593,0.5232,0.4676,0.4592,0.5195,0.3883,0.5390,0.5645,0.5359,0.5412,0.4369,0.4312,0.8436,0.9044,0.5132,0.5202,0.8437,0.8768,0.4314
slope-on,74,15869846217727409612,72,0,0.1505,4.5203,0.3618,0.5045,0.4643,0.4656,0.5210,0.4806,0.4881,0.4845,0.5085,0.5241,0.4855,0.5349,0.3723,0.4001,0.8207,0.5100,0.4591,0.7716,0.3343,0.5460
slope-on,80,16000884201170426148,2,0,0.3471,6.9382,0.7826,0.5172,0.5359,0.5011,0.4568,0.5259,0.4865,0.4731,0.4638,0.4407,0.4582,0.5697,0.4289,0.7080,0.9825,0.4386,0.9422,0.7113,0.4032,0.5612
slope-on,98,12391402478604183154,287,0,0.0443,4.3470,0.3444,0.4992,0.4824,0.4898,0.4783,0.5057,0.4867,0.4971,0.5000,0.5082,0.4745,0.5466,0.5042,0.2178,0.7924,0.2391,0.5392,0.4100,0.8172,0.5035
slope-on,101,7430270425862495589,444,0,0.1942,1.9060,0.2419,0.5335,0.4723,0.4925,0.5127,0.4560,0.4988,0.5222,0.5192,0.5129,0.4738,0.5034,0.4798,0.4820,0.8139,0.1582,0.6617,0.5991,0.3694,0.5200
slope-on,107,12789836136031962095,43,0,0.3227,15.7866,0.7178,0.4519,0.5197,0.5012,0.4922,0.5085,0.5533,0.5141,0.5206,0.4980,0.3914,0.4804,0.4383,0.4577,0.8314,0.8457,0.4689,0.5235,0.3165,0.4921
slope-on,114,2241785885138100596,234,0,0.5419,22.0788,0.3844,0.4982,0.5085,0.4719,0.4619,0.4927,0.5150,0.4768,0.4991,0.5470,0.4609,0.5230,0.4577,0.5072,0.7076,0.5326,0.5627,0.6286,0.5272,0.5065
slope-on,118,6937009443332443209,16,0,0.1738,6.9803,0.2928,0.4490,0.5409,0.4956,0.5038,0.5066,0.5363,0.5136,0.5267,0.5275,0.4958,0.4401,0.4451,0.4448,0.7764,0.6894,0.6674,0.6960,0.7661,0.4560
slope-on,120,2816259026816153926,166,0,0.0961,5.9698,0.6637,0.4884,0.5455,0.5203,0.5295,0.5071,0.5707,0.5398,0.5167,0.5351,0.4928,0.5127,0.4821,0.3753,0.7296,0.4277,0.3748,0.4854,0.3135,0.5240
slope-on,128,185351315141987976,2,0,0.0000,10.5755,0.1742,0.4343,0.4981,0.4548,0.5462,0.4368,0.5025,0.4822,0.5651,0.4854,0.4950,0.5049,0.4160,0.3448,0.8135,0.4149,0.2570,0.6712,0.7640,0.4747
slope-on,135,8118444889407468609,301,0,0.2803,4.5552,0.2972,0.5080,0.5158,0.5151,0.4783,0.4669,0.4713,0.5248,0.4728,0.5056,0.5843,0.5007,0.4593,0.2839,0.6724,0.3144,0.5378,0.6107,0.3927,0.4988
slope-on,147,8214995565055377661,269,0,0.2431,10.3030,0.3502,0.5169,0.5063,0.4793,0.5183,0.4468,0.5008,0.5210,0.5226,0.5193,0.4899,0.4903,0.4789,0.4357,0.8513,0.5715,0.6610,0.7452,0.2864,0.5002
slope-on,148,17162977266168993379,49,0,0.5098,10.4345,0.3506,0.4966,0.5612,0.4046,0.4813,0.5389,0.4761,0.4901,0.5460,0.5033,0.4221,0.5317,0.4927,0.7006,0.7642,0.5818,0.3613,0.3881,0.3742,0.5118
slope-on,150,2058977534885596846,239,0,0.1968,3.9119,0.3432,0.4841,0.5679,0.5125,0.5188,0.5032,0.4935,0.4847,0.5136,0.4888,0.4989,0.5281,0.4249,0.3640,0.7720,0.6453,0.5040,0.8152,0.6951,0.5080
slope-on,152,5432231466554378157,60,0,0.1805,1.5782,0.2718,0.5272,0.5032,0.5075,0.4415,0.4933,0.5125,0.5244,0.5187,0.5014,0.4909,0.5121,0.4635,0.3922,0.8352,0.5579,0.3811,0.5979,0.4843,0.5058
slope-on,153,4362554755724136739,194,0,0.1961,0.6229,0.0970,0.4823,0.5365,0.4976,0.4552,0.5023,0.5106,0.4797,0.5041,0.5263,0.4923,0.5014,0.4514,0.4707,0.8566,0.4373,0.8384,0.6003,0.4922,0.5107
slope-on,167,9949321060790928374,68,0,0.4441,4.1516,0.4017,0.4915,0.4712,0.5213,0.5023,0.4803,0.4760,0.4962,0.4894,0.5418,0.4871,0.5346,0.5053,0.7714,0.7596,0.3508,0.5649,0.6900,0.5461,0.5094
slope-on,176,18040437930475165558,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,187,12914310420620174157,140,0,0.5958,2.9422,0.3535,0.5272,0.5254,0.4894,0.4641,0.5410,0.4839,0.5197,0.5306,0.4645,0.5078,0.5484,0.4693,0.2377,0.3088,0.5320,0.4934,0.6908,0.5666,0.4338
slope-on,193,5924055434561853230,11,0,0.2822,8.6690,0.5626,0.4944,0.5498,0.4347,0.4544,0.5402,0.5076,0.5552,0.4914,0.5687,0.4904,0.5016,0.3337,0.4205,0.5761,0.8333,0.6116,0.5446,0.6301,0.5306
slope-on,221,10802688393893685109,7,0,0.0849,8.6630,0.6233,0.5270,0.4585,0.5038,0.4999,0.5683,0.5204,0.5365,0.4804,0.5180,0.5006,0.4872,0.4493,0.2425,0.7800,0.6068,0.6893,0.4606,0.6079,0.5020
slope-on,228,5106331873960544229,4,0,0.4105,19.5023,0.4101,0.4684,0.5097,0.4205,0.5394,0.4816,0.5624,0.4563,0.4376,0.5028,0.4733,0.6051,0.3789,0.8358,0.7879,0.6414,0.6381,0.7200,0.6560,0.4864
slope-on,229,10723432336161300048,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,238,10081643115430774155,310,0,0.5910,4.1753,0.3328,0.5386,0.5127,0.4793,0.4980,0.4984,0.4984,0.5272,0.5091,0.4467,0.5033,0.4998,0.5179,0.3833,0.8024,0.1802,0.8699,0.5902,0.8291,0.4967
slope-on,243,17417791440586281352,106,0,0.4991,17.1241,0.5943,0.5029,0.5113,0.5316,0.4991,0.5033,0.4773,0.4900,0.5192,0.5097,0.5350,0.4763,0.4779,0.3652,0.6882,0.5141,0.4689,0.3791,0.4291,0.5377
