arm,seed,mean_site_occupancy,trait_delta,dispersal_delta,final_population,highest_plant_generation,state_hash
defense,66,0.306336,-0.066077,0.176099,48,17,10840144913935688375
defense,67,0.332328,-0.013491,0.150959,48,16,13576033079354015680
defense,68,0.347307,0.023604,0.124491,48,17,12885236658764696581
defense,69,0.363595,-0.009834,0.134849,48,15,14984511151922841704
defense,70,0.321944,-0.004236,0.066425,48,17,17953489356710234296
defense,71,0.321086,0.058700,0.089382,48,17,11634432910197136271
defense,72,0.335175,-0.015756,0.178854,48,19,15757745874910226328
defense,73,0.388012,-0.022590,0.153761,48,18,14059001620457613492
defense,74,0.328717,-0.011032,0.067599,48,15,15610309021560519234
defense,75,0.342863,-0.046151,0.157250,48,15,4387475894181290646
defense,76,0.319352,0.013060,0.053399,48,15,2474393795096332301
defense,77,0.331116,0.073071,0.209681,48,22,18249329636546979245
defense,78,0.277217,0.072058,0.084282,48,17,10407814756390936875
defense,79,0.326794,-0.058905,0.177282,48,15,15013993237454314608
defense,80,0.273480,0.054789,0.065041,48,17,3521628098062716058
defense,81,0.331108,-0.005113,0.155869,48,17,12086292205094094042
defense,82,0.409463,-0.022405,0.206784,48,19,17098568588339915997
defense,83,0.319289,-0.027720,0.123030,48,18,1641648742153272496
defense,84,0.391665,-0.093447,0.117158,48,18,6190562394294628832
defense,85,0.361374,-0.021221,0.146695,48,16,10998825712002626289
defense,86,0.279976,0.006488,0.082520,48,16,16880846796750514909
defense,87,0.273224,0.068271,0.069268,48,19,8094077601346407286
defense,88,0.262059,-0.013768,0.059877,48,14,602506527172225366
defense,89,0.348078,-0.003899,0.069019,48,16,8867905242409101519
defense,90,0.310636,-0.091604,0.171217,48,17,2212944681383291652
defense,91,0.319946,0.092364,0.112443,48,18,14498197202351052952
defense,92,0.368420,0.045293,0.161835,48,20,5509897039781589842
defense,93,0.342635,0.002233,0.195636,48,17,17029238531240415110
defense,94,0.295862,0.008591,0.055183,48,16,3829458216913566374
defense,95,0.383169,0.108160,0.129125,48,17,4381626985772178102
defense,96,0.284457,0.005087,0.105376,48,15,12055788492500231111
defense,97,0.298041,0.001323,0.048652,48,16,2326427265642505507
defense,98,0.287265,-0.041529,0.072618,48,17,6691875607242077141
defense,99,0.325389,-0.044148,0.143493,48,16,8535201793233578008
defense,100,0.328061,0.056920,0.084535,48,15,18445639713625005872
defense,101,0.295379,-0.013568,0.094415,48,15,1104597853232421970
defense,102,0.263320,0.016883,0.035207,48,15,2887505281859461481
defense,103,0.307720,-0.079356,0.198198,48,16,7325945089878087356
defense,104,0.367387,-0.041089,0.123891,48,14,3446932765576443036
defense,105,0.340878,0.090346,0.098088,48,20,1301328542210857497
defense,106,0.369699,0.031570,0.099649,48,14,9764340586641211333
defense,107,0.300288,0.022819,0.084440,48,14,12628464298356477265
defense,108,0.355326,0.036568,0.113563,48,16,5619274329260960813
defense,109,0.292539,-0.015751,0.089957,48,18,14747883841461551166
defense,110,0.286010,-0.008455,0.097858,48,14,15115192306726391835
defense,111,0.360589,0.005919,0.175582,48,17,17789031560451207277
defense,112,0.325042,0.039501,0.082146,48,18,344421364082150011
defense,113,0.404369,-0.027786,0.166660,48,17,15269938368206490959
defense,114,0.288930,0.027340,0.085194,48,16,10953545840003001170
defense,115,0.307977,-0.014796,0.088863,48,16,17098506476835490491
defense,116,0.309151,-0.051334,0.128415,48,17,3576980684296366882
defense,117,0.336567,-0.026062,0.105716,48,16,13390719677967987002
defense,118,0.337388,0.040603,0.091745,48,17,620343913053912028
defense,119,0.318688,0.037972,0.083976,48,17,2556258159977971799
defense,120,0.298822,-0.092630,0.098002,48,15,4901886590216251888
defense,121,0.318957,0.011438,0.079347,48,18,12344365166573076637
defense,122,0.328229,0.003653,0.103840,48,16,17149249557980933961
defense,123,0.333013,0.089460,0.132072,48,17,3694727387711571869
defense,124,0.315080,-0.077431,0.112724,48,18,15730506887273863688
defense,125,0.286561,0.031096,0.069615,48,17,8296229058976252808
defense,126,0.320968,0.036041,0.087241,48,15,13514496680346770407
defense,127,0.318996,-0.013910,0.158804,48,17,13690138713322431947
defense,128,0.323172,-0.034174,0.148425,48,16,17032398506010558793
defense,129,0.335837,0.026213,0.138749,48,15,10316728100403338622
defense,130,0.285187,0.022462,0.049094,48,15,16862614393533853538
defense,131,0.359476,0.028118,0.097581,48,18,5867352452297496605
defense,132,0.341071,0.009871,0.125417,48,15,11239119696474180694
defense,133,0.287090,-0.052815,0.038084,48,16,8807614406595476013
defense,134,0.289866,-0.025743,0.167241,48,17,15855067816457813879
defense,135,0.300884,-0.016809,0.103057,48,15,17156768468704638183
defense,136,0.361126,0.076968,0.136068,48,19,11357398966309000841
defense,137,0.314860,-0.029706,0.082962,48,15,12761751087960827291
defense,138,0.357002,0.048526,0.177848,48,20,17860820789930869776
defense,139,0.265875,-0.048784,0.060990,48,14,12972461552347670841
defense,140,0.375713,-0.015210,0.148866,48,17,3622559098404672262
defense,141,0.316523,0.038619,0.155239,48,19,11992230750782679504
defense,142,0.288758,0.063014,0.094754,48,15,3085046331137406710
defense,143,0.343397,-0.055587,0.104161,48,16,2301259255846450166
defense,144,0.269743,-0.037271,0.044643,48,15,5969904309268280104
defense,145,0.332952,-0.022534,0.152421,48,17,11740728482517474887
defense,146,0.311396,0.015782,0.126175,48,16,17365236053381253316
defense,147,0.309848,0.014711,0.069166,48,17,8473360643566648031
defense,148,0.277094,0.002846,0.013105,48,15,17487664622083405140
defense,149,0.340763,0.026628,0.220834,48,18,5665946550080065021
defense,150,0.332397,-0.062920,0.172263,48,19,13505055488491236250
defense,151,0.350587,-0.033350,0.196746,48,16,18305092176600258566
defense,152,0.331766,0.022620,0.113480,48,16,6546009622872675719
defense,153,0.365750,-0.045522,0.159192,48,19,11767916357244322210
defense,154,0.317942,0.039872,0.085034,48,16,10325100162048086112
defense,155,0.339887,-0.025786,0.169273,48,16,5728019429935527560
defense,156,0.328376,0.006997,0.142267,48,14,11584895982346404194
defense,157,0.299845,-0.003526,0.176056,48,19,4349165522683285482
defense,158,0.365796,-0.055661,0.186978,48,18,4994113525537909838
defense,159,0.277285,0.080427,0.103290,48,17,903899926869122849
defense,160,0.358624,-0.084295,0.134088,48,18,4654039588883946251
defense,161,0.326010,0.026599,0.108383,48,14,8127229967689808037
water-efficiency,42,0.377084,-0.023513,0.089523,48,16,15074540739587429589
water-efficiency,43,0.345831,-0.034539,0.130242,48,16,15270912672150992819
water-efficiency,44,0.371524,0.103249,0.147094,48,18,7114322169015087306
water-efficiency,45,0.325784,-0.048964,0.161192,48,17,1214633903293366289
water-efficiency,46,0.330840,0.054831,0.169394,48,18,6570945157638481541
water-efficiency,47,0.377876,0.000218,0.127892,48,16,17405377680848423532
water-efficiency,48,0.317528,0.024940,0.112534,48,15,8472512073166819346
water-efficiency,49,0.331119,-0.059256,0.166829,48,17,8105916171674605803
water-efficiency,50,0.345839,-0.017614,0.081375,48,15,10130743284208988809
water-efficiency,51,0.306458,0.015109,0.109203,48,16,274756562452864048
water-efficiency,52,0.291548,-0.002373,0.080454,48,14,9456828543858315480
water-efficiency,53,0.328141,0.018367,0.075758,48,15,17147732790080322604
water-efficiency,54,0.342622,0.059251,0.160270,48,18,10785662106902303131
water-efficiency,55,0.311088,0.000967,0.128122,48,16,17636984341290429608
water-efficiency,56,0.361438,0.012528,0.149019,48,15,16018274811473820031
water-efficiency,57,0.386009,0.017329,0.136215,48,17,3990866667270777735
water-efficiency,58,0.291789,0.077666,0.082390,48,16,16424964269817254516
water-efficiency,59,0.305858,0.051354,0.124071,48,17,8878534067883181883
water-efficiency,60,0.304713,0.086053,0.104316,48,18,11125386792535066551
water-efficiency,61,0.300280,0.048549,0.076257,48,15,3821882576192184464
water-efficiency,62,0.264929,0.014922,0.068119,48,16,3066380142013825830
water-efficiency,63,0.338427,0.025700,0.128507,48,16,13325976799719842090
water-efficiency,64,0.340948,-0.054966,0.106256,48,19,7049741260429676887
water-efficiency,65,0.426167,-0.054652,0.135943,48,17,6550511498648868888
water-efficiency,66,0.284223,0.073242,0.108226,48,15,2432893697878867931
water-efficiency,67,0.388224,0.044543,0.136394,48,16,10265981275796368876
water-efficiency,68,0.294891,-0.003807,0.060911,48,13,5815645379682476423
water-efficiency,69,0.342664,0.004525,0.101385,48,17,11761110069779861114
water-efficiency,70,0.316118,-0.029132,0.060862,48,15,14987629763097526553
water-efficiency,71,0.345260,-0.032381,0.139439,48,15,10430250867797255179
water-efficiency,72,0.331511,-0.031572,0.150241,48,18,1003978371715082483
water-efficiency,73,0.405613,0.020072,0.171382,48,17,6688708115042053162
water-efficiency,74,0.312093,0.014029,0.107156,48,17,1373652453966977011
water-efficiency,75,0.339484,0.042604,0.105508,48,15,18258600964673182580
water-efficiency,76,0.315374,0.066107,0.060924,48,15,8275981644751497856
water-efficiency,77,0.333680,-0.020240,0.118656,48,21,16292713517930523685
water-efficiency,78,0.322119,0.033746,0.131301,48,17,9101704536657100716
water-efficiency,79,0.323422,-0.024408,0.117953,48,18,1847147562256600605
water-efficiency,80,0.328169,-0.027608,0.112169,48,18,12379018679252939377
water-efficiency,81,0.353834,0.033850,0.083045,48,16,17704820270233538010
water-efficiency,82,0.300103,0.010813,0.151379,48,17,9059531689450860044
water-efficiency,83,0.329626,0.015643,0.080107,48,14,14339828896609211250
water-efficiency,84,0.380982,-0.021020,0.109388,48,19,6890978339862229880
water-efficiency,85,0.380536,-0.013410,0.223696,48,17,11600895614114023110
water-efficiency,86,0.292456,0.086196,0.117233,48,16,6086682324338855558
water-efficiency,87,0.314418,-0.003628,0.081684,48,18,6270552844909941584
water-efficiency,88,0.335037,-0.015517,0.127819,48,16,7694669295556651254
water-efficiency,89,0.311091,-0.030983,0.090312,48,14,3477826085584562843
water-efficiency,90,0.341140,0.009312,0.139743,48,18,12312727070428803921
water-efficiency,91,0.350802,0.009543,0.148581,48,16,16062931050459517224
water-efficiency,92,0.367372,0.042963,0.099445,48,15,158997912182894508
water-efficiency,93,0.366429,-0.023782,0.157721,48,19,6110050683731610924
water-efficiency,94,0.299583,0.056377,0.111967,48,18,11208289089944957663
water-efficiency,95,0.361554,-0.016811,0.136568,48,16,13741975784741689482
water-efficiency,96,0.361753,-0.033693,0.060446,48,16,3543406955063341176
water-efficiency,97,0.322546,-0.080702,0.106865,48,17,15038820207672967001
water-efficiency,98,0.278285,-0.006169,0.044629,48,14,7073078128367080524
water-efficiency,99,0.264771,0.071547,0.093808,48,17,13332984550417527311
water-efficiency,100,0.304211,0.045010,0.095434,48,16,5669563819317641179
water-efficiency,101,0.305849,0.051143,0.076224,48,17,12034270303605769568
water-efficiency,102,0.276404,0.057301,0.085839,48,17,10523643928450909356
water-efficiency,103,0.410367,0.005538,0.157329,48,18,1215277594767819100
water-efficiency,104,0.359728,-0.016587,0.181141,48,17,16250009194542611778
water-efficiency,105,0.338360,0.015701,0.134731,48,20,78598029257562228
water-efficiency,106,0.365557,0.023890,0.169363,48,18,1899647137332003259
water-efficiency,107,0.333521,0.052505,0.178167,48,16,15829069718122402991
water-efficiency,108,0.309262,0.008963,0.139765,48,19,1013377677967356263
water-efficiency,109,0.350944,-0.014987,0.154490,48,16,1341313474506113883
water-efficiency,110,0.312819,-0.039803,0.101140,48,19,93488024835408247
water-efficiency,111,0.334173,0.047176,0.163622,48,17,10388633924224022732
water-efficiency,112,0.358820,0.115981,0.130371,48,18,10316965993574467446
water-efficiency,113,0.371787,-0.014205,0.155011,48,17,8147232143355032445
water-efficiency,114,0.282721,0.093822,0.044902,48,15,1223118725063640898
water-efficiency,115,0.306513,-0.035779,0.101624,48,17,12998224993064701648
water-efficiency,116,0.335582,0.063625,0.086597,48,18,11651623051491821055
water-efficiency,117,0.441855,-0.010008,0.191464,48,18,17200091794848943151
water-efficiency,118,0.353368,-0.021529,0.151209,48,18,16767528201622195954
water-efficiency,119,0.290997,-0.014650,0.098754,48,17,15499786559418394032
water-efficiency,120,0.274210,-0.069061,0.078952,48,15,16258138205544216049
water-efficiency,121,0.288011,0.083334,0.056438,48,14,2210386287939635716
water-efficiency,122,0.315699,-0.031549,0.074541,48,19,17542817230926998757
water-efficiency,123,0.298359,-0.000480,0.073738,48,14,9050268727047241581
water-efficiency,124,0.321085,0.000263,0.141545,48,18,8937485069398596621
water-efficiency,125,0.340767,-0.038714,0.095698,48,14,5340742733444888783
water-efficiency,126,0.362155,0.049722,0.155869,48,17,16474271823376381563
water-efficiency,127,0.322594,-0.001017,0.117721,48,15,189603045332343791
water-efficiency,128,0.308208,-0.044102,0.117112,48,15,11863659890177798251
water-efficiency,129,0.346888,0.035672,0.135898,48,17,15205276206474655679
water-efficiency,130,0.313412,-0.050613,0.113882,48,20,16786331838787029141
water-efficiency,131,0.342220,-0.077335,0.088906,48,15,11825643626167842372
water-efficiency,132,0.283007,-0.046813,0.116088,48,19,2871190690455923251
water-efficiency,133,0.291561,-0.056738,0.087494,48,18,17968344120901330131
water-efficiency,134,0.288318,-0.026780,0.073904,48,14,2041549414686681690
water-efficiency,135,0.280292,-0.086876,0.041724,48,17,16871844491543013814
water-efficiency,136,0.293876,-0.011785,0.072805,48,16,543247984030141640
water-efficiency,137,0.273715,-0.106668,0.039039,48,15,7596238014824069032
water-efficiency,138,0.385055,0.033229,0.171030,48,19,7072207389814982165
water-efficiency,139,0.285318,0.053383,0.112530,48,15,2779651694298961394
water-efficiency,140,0.329630,0.014545,0.143292,48,18,16468361935048659245
water-efficiency,141,0.324353,0.077338,0.070052,48,16,18419237321669244656
water-efficiency,142,0.369480,-0.104842,0.115942,48,16,876898485262418829
water-efficiency,143,0.332366,-0.066561,0.119735,48,16,6424093975970706983
water-efficiency,144,0.308812,0.085082,0.144107,48,17,11951945053459479151
water-efficiency,145,0.330659,-0.015100,0.118900,48,14,12037524501310867270
water-efficiency,146,0.306731,0.029550,0.089220,48,16,10803152258849061597
water-efficiency,147,0.335172,-0.083689,0.092655,48,15,5816216838901700756
water-efficiency,148,0.371419,0.026337,0.105611,48,17,9436788470983381873
water-efficiency,149,0.341923,0.129817,0.174508,48,19,7545520458216182806
water-efficiency,150,0.351858,-0.102913,0.157302,48,16,6264801801467966456
water-efficiency,151,0.374192,-0.006136,0.163717,48,20,11170998435119035696
water-efficiency,152,0.269198,-0.030254,0.082594,48,18,13759225031391286593
water-efficiency,153,0.405689,0.028331,0.160715,48,17,14668694593141542236
water-efficiency,154,0.313948,-0.009209,0.103545,48,15,3296366160441033138
water-efficiency,155,0.325179,0.076578,0.127828,48,18,8777297912100640564
water-efficiency,156,0.321029,0.041420,0.129613,48,19,5342910995263220262
water-efficiency,157,0.332782,0.037138,0.093466,48,16,12417957886680146917
water-efficiency,158,0.326366,-0.035599,0.077491,48,16,1567945243185227336
water-efficiency,159,0.356348,-0.049341,0.111597,48,17,13158054328139888279
water-efficiency,160,0.350285,0.025013,0.127550,48,18,2951179532966710995
water-efficiency,161,0.326662,-0.084727,0.099118,48,17,10095362754513769061
moisture-tolerance,42,0.363659,0.031501,0.085933,48,17,8844366970348399579
moisture-tolerance,43,0.306796,0.033291,0.109623,48,17,12392638363215495310
moisture-tolerance,44,0.359924,0.017644,0.108168,48,16,8410629058017148459
moisture-tolerance,45,0.327567,-0.010681,0.208155,48,18,488762725645610051
moisture-tolerance,46,0.293363,0.021249,0.076119,48,18,8608100362519322214
moisture-tolerance,47,0.400843,0.025813,0.164478,48,20,11794494939507812516
moisture-tolerance,48,0.298118,-0.091083,0.056802,48,17,16589876528649059866
moisture-tolerance,49,0.336792,0.007960,0.141609,48,16,4365971246540963652
moisture-tolerance,50,0.363861,0.052705,0.078245,48,15,6789877036295042197
moisture-tolerance,51,0.336297,-0.034872,0.097688,48,17,4250826536374597305
moisture-tolerance,52,0.302160,-0.002220,0.115751,48,14,4800152306898183463
moisture-tolerance,53,0.388294,0.030613,0.169433,48,16,14411267670651243619
moisture-tolerance,54,0.309359,0.067277,0.162705,48,18,6623443729212310946
moisture-tolerance,55,0.257050,0.038016,0.090479,48,17,13689109793066456822
moisture-tolerance,56,0.336846,-0.036786,0.117364,48,17,12655238859284993888
moisture-tolerance,57,0.375536,-0.047972,0.093512,48,15,14524519557567791262
moisture-tolerance,58,0.316170,-0.037355,0.156132,48,21,9705823585331295507
moisture-tolerance,59,0.371357,0.048619,0.159073,48,18,6581253439324617126
moisture-tolerance,60,0.383252,-0.073822,0.103462,48,18,15079162778232206293
moisture-tolerance,61,0.318258,-0.033612,0.135796,48,16,3462708138471443105
moisture-tolerance,62,0.333470,-0.010103,0.076314,48,15,12218432919568806654
moisture-tolerance,63,0.413505,-0.090879,0.200128,48,16,13432028137815420885
moisture-tolerance,64,0.321093,0.056341,0.102659,48,16,10984135558395569044
moisture-tolerance,65,0.316380,0.072507,0.131386,48,17,16299666366152293675
moisture-tolerance,66,0.315549,-0.016693,0.171351,48,20,5300622261382009755
moisture-tolerance,67,0.353623,-0.043846,0.131985,48,17,15006389304359658660
moisture-tolerance,68,0.273952,-0.100318,-0.000177,48,13,5205363154889899198
moisture-tolerance,69,0.349049,0.000705,0.106370,48,17,3257397364848775358
moisture-tolerance,70,0.341095,-0.019406,0.076141,48,16,5242000749438536922
moisture-tolerance,71,0.313865,0.030554,0.087859,48,16,2542501589443476087
moisture-tolerance,72,0.332465,-0.072895,0.119649,48,18,11565763699763585405
moisture-tolerance,73,0.359101,-0.042608,0.113788,48,17,3495124163445009925
moisture-tolerance,74,0.312089,0.028637,0.087466,48,15,4504152458998067503
moisture-tolerance,75,0.321918,0.040792,0.147228,48,17,7878221203349742541
moisture-tolerance,76,0.333764,-0.014639,0.089896,48,16,3019166788875046731
moisture-tolerance,77,0.309178,-0.003444,0.122529,48,19,9020507153648346721
moisture-tolerance,78,0.354473,-0.040191,0.063042,48,17,11985986517346624717
moisture-tolerance,79,0.362314,-0.037010,0.154543,48,16,6572054140948464700
moisture-tolerance,80,0.379351,-0.004800,0.160639,48,17,3337986419271781231
moisture-tolerance,81,0.381598,0.188315,0.186763,48,18,11257032048655610938
moisture-tolerance,82,0.410117,-0.021989,0.245739,48,16,11143092957753497298
moisture-tolerance,83,0.317404,-0.006944,0.097470,48,17,550584710964428298
moisture-tolerance,84,0.338098,-0.026137,0.105866,48,16,10272515953845645949
moisture-tolerance,85,0.363826,-0.009442,0.133370,48,18,6244959306774386453
moisture-tolerance,86,0.262084,-0.003745,0.076286,48,14,9050897714337336560
moisture-tolerance,87,0.303314,0.031338,0.093680,48,15,10458091961895164816
moisture-tolerance,88,0.342458,-0.101081,0.129389,48,16,3214249368816981747
moisture-tolerance,89,0.329984,-0.039016,0.139858,48,16,5204150584077143668
moisture-tolerance,90,0.370487,-0.032556,0.134235,48,17,8790069006106268914
moisture-tolerance,91,0.314136,0.041743,0.148522,48,19,1488665814266170068
moisture-tolerance,92,0.342565,0.018367,0.149840,48,20,1559911560825136005
moisture-tolerance,93,0.372711,-0.071372,0.173276,48,18,4550957441665235323
moisture-tolerance,94,0.256771,-0.074517,0.021072,48,14,7366057410480051829
moisture-tolerance,95,0.382541,0.037874,0.141632,48,16,1112397465172713331
moisture-tolerance,96,0.336130,-0.018293,0.087169,48,20,2725856580143788722
moisture-tolerance,97,0.353995,0.024033,0.083802,48,17,4099915063246633516
moisture-tolerance,98,0.289143,0.047801,0.063138,48,15,16624102263319747569
moisture-tolerance,99,0.255367,0.047740,0.025094,48,16,8848539609358887247
moisture-tolerance,100,0.312709,0.091149,0.080648,48,19,14718405148348177776
moisture-tolerance,101,0.297293,0.023828,0.081177,48,15,13853341006821048257
moisture-tolerance,102,0.279865,0.018211,0.065297,48,18,13236173297779388846
moisture-tolerance,103,0.346142,0.033431,0.109613,48,16,11662274276983290760
moisture-tolerance,104,0.336545,0.029153,0.123068,48,17,14909574294522004529
moisture-tolerance,105,0.307234,0.110984,0.177568,48,19,1618221496237317252
moisture-tolerance,106,0.371618,0.032184,0.164198,48,16,18284178471867180339
moisture-tolerance,107,0.311243,0.039821,0.097765,48,17,12590647212977209528
moisture-tolerance,108,0.337083,-0.020481,0.119916,48,18,1360737811925015500
moisture-tolerance,109,0.323095,-0.004099,0.121407,48,17,6041962011709300246
moisture-tolerance,110,0.323557,-0.008462,0.096137,48,17,8783996880671656600
moisture-tolerance,111,0.355793,-0.055859,0.175486,48,18,4036159964445657997
moisture-tolerance,112,0.382115,0.047599,0.121044,48,20,4441690506322290442
moisture-tolerance,113,0.311465,-0.008295,0.125645,48,16,2119240245551515885
moisture-tolerance,114,0.302727,-0.087059,0.097536,48,16,6162042483381846405
moisture-tolerance,115,0.306513,-0.018584,0.101624,48,17,15064258123642252545
moisture-tolerance,116,0.387506,0.040778,0.161204,48,16,3821952217089931289
moisture-tolerance,117,0.309343,-0.039625,0.085139,48,15,1355231263299615153
moisture-tolerance,118,0.369998,-0.037192,0.126210,48,16,10914229173742384110
moisture-tolerance,119,0.290342,0.000812,0.072178,48,15,12418723923838826868
moisture-tolerance,120,0.324100,-0.076995,0.085046,48,17,10118140885970754028
moisture-tolerance,121,0.263537,0.039158,0.129745,48,16,5367401032888030153
moisture-tolerance,122,0.318382,-0.004681,0.128305,48,17,2980561506877618760
moisture-tolerance,123,0.308437,-0.020138,0.072927,48,18,8081662533850144362
moisture-tolerance,124,0.283505,0.072091,0.153236,48,24,15178939308642404558
moisture-tolerance,125,0.341685,0.005761,0.134873,48,14,6572703649653569408
moisture-tolerance,126,0.387941,-0.026971,0.149319,48,17,3351409854785414407
moisture-tolerance,127,0.343691,-0.012615,0.108672,48,14,14255981102678349504
moisture-tolerance,128,0.325763,0.029574,0.120585,48,16,16661276568499181726
moisture-tolerance,129,0.306761,0.005674,0.096470,48,17,16756538067990156388
moisture-tolerance,130,0.336129,-0.016310,0.111516,48,15,8411053589813897159
moisture-tolerance,131,0.304191,0.012169,0.086290,48,18,3508570991418691979
moisture-tolerance,132,0.297884,0.019198,0.061354,48,17,10444431655926434769
moisture-tolerance,133,0.269255,-0.040446,0.073239,48,17,12147760774042919438
moisture-tolerance,134,0.258101,-0.011672,0.077979,48,14,14559688275769038667
moisture-tolerance,135,0.290660,-0.053623,0.054070,48,16,12325139090541221622
moisture-tolerance,136,0.324660,0.002189,0.086229,48,16,13798877924362035127
moisture-tolerance,137,0.280384,0.121971,0.096090,48,16,15973173432393297312
moisture-tolerance,138,0.388872,-0.016828,0.173442,48,22,18361649261241838392
moisture-tolerance,139,0.290062,-0.014995,0.133085,48,15,7932003358346046102
moisture-tolerance,140,0.337046,0.012828,0.143354,48,20,11726366020709652257
moisture-tolerance,141,0.292304,0.045371,0.101720,48,16,12262492253255773166
moisture-tolerance,142,0.391945,-0.037482,0.203742,48,22,14141694654106252976
moisture-tolerance,143,0.331408,-0.036573,0.128899,48,17,17232277422454315178
moisture-tolerance,144,0.296169,0.050146,0.088755,48,15,16704983346644579826
moisture-tolerance,145,0.346946,-0.014993,0.164311,48,18,3378125765207104240
moisture-tolerance,146,0.303977,-0.008646,0.069440,48,17,15023839582690634115
moisture-tolerance,147,0.329803,-0.055054,0.115198,48,18,16397880817569584234
moisture-tolerance,148,0.364296,0.059443,0.110868,48,18,12587910118942652728
moisture-tolerance,149,0.322360,-0.052256,0.156918,48,18,6223275096390350214
moisture-tolerance,150,0.365986,0.016495,0.158511,48,18,14501114999489722771
moisture-tolerance,151,0.323897,0.013443,0.145432,48,17,10761524670778144807
moisture-tolerance,152,0.307927,-0.011407,0.109089,48,18,1376384624828498898
moisture-tolerance,153,0.354001,0.066880,0.174975,48,18,5662937838520320152
moisture-tolerance,154,0.270135,-0.055041,0.095087,48,14,11744065068987443042
moisture-tolerance,155,0.315684,0.061722,0.146618,48,19,5255777937191503594
moisture-tolerance,156,0.355918,0.049959,0.181250,48,17,9117453662267042333
moisture-tolerance,157,0.317567,0.129793,0.115494,48,16,7487870122025429867
moisture-tolerance,158,0.348315,0.008415,0.105930,48,14,7802722717681011102
moisture-tolerance,159,0.299216,0.053644,0.132047,48,16,12170570769018526596
moisture-tolerance,160,0.334819,0.018018,0.112267,48,15,11434466983324914326
moisture-tolerance,161,0.327594,0.007004,0.129026,48,17,711252984043870373
temperature-tolerance,42,0.332524,-0.093684,0.171883,48,15,2351737404114385458
temperature-tolerance,43,0.340964,-0.012430,0.147050,48,17,16073880636885293750
temperature-tolerance,44,0.345593,-0.081084,0.135787,48,16,16099614129036521757
temperature-tolerance,45,0.351376,-0.023878,0.146073,48,15,16635274056205360584
temperature-tolerance,46,0.350526,0.002037,0.100736,48,18,4750965942061320731
temperature-tolerance,47,0.363601,0.026891,0.165045,48,16,13557656860911764491
temperature-tolerance,48,0.314483,-0.041781,0.087247,48,17,1911787706264826004
temperature-tolerance,49,0.294158,-0.025276,0.080541,48,15,7715628274462631595
temperature-tolerance,50,0.323574,-0.033408,0.082610,48,16,10485475942468333151
temperature-tolerance,51,0.328128,0.031606,0.099687,48,18,13420674203400640369
temperature-tolerance,52,0.343608,0.004652,0.119961,48,16,6368406036713236411
temperature-tolerance,53,0.390909,0.003382,0.145676,48,18,4512051268460987081
temperature-tolerance,54,0.316842,-0.038853,0.027101,48,18,5031800644045722926
temperature-tolerance,55,0.360304,-0.087127,0.172067,48,18,540268680067782451
temperature-tolerance,56,0.378341,-0.034761,0.195993,48,22,18008735414020150868
temperature-tolerance,57,0.348195,-0.023338,0.140374,48,14,10261902613560823511
temperature-tolerance,58,0.287803,0.048481,0.159759,48,16,15167002967572748635
temperature-tolerance,59,0.335224,0.004974,0.200287,48,17,4037077513530301817
temperature-tolerance,60,0.308598,0.018232,0.026808,48,15,15725484213467226759
temperature-tolerance,61,0.321502,0.099002,0.123117,48,18,6059405341868164837
temperature-tolerance,62,0.362937,0.025441,0.175815,48,16,10027268497068301388
temperature-tolerance,63,0.285618,-0.040926,0.094121,48,15,14498551927736179242
temperature-tolerance,64,0.369071,0.057987,0.122287,48,22,15665854572788519303
temperature-tolerance,65,0.339879,0.070349,0.170111,48,17,6222445835158990496
temperature-tolerance,66,0.284743,0.008586,0.163031,48,15,6513756650302046814
temperature-tolerance,67,0.367974,-0.011757,0.142741,48,18,12006150224386413450
temperature-tolerance,68,0.297361,0.000498,0.046734,48,16,11415957902560441739
temperature-tolerance,69,0.377518,-0.035379,0.101602,48,16,11352002259995019739
temperature-tolerance,70,0.350935,0.004779,0.120534,48,15,10665615570893429525
temperature-tolerance,71,0.316406,0.031649,0.089960,48,16,10953306719990976809
temperature-tolerance,72,0.365166,-0.035398,0.153796,48,18,9480111196091997742
temperature-tolerance,73,0.331978,-0.005161,0.166353,48,16,8424071488504030584
temperature-tolerance,74,0.343289,0.025598,0.146462,48,17,10974064073478093332
temperature-tolerance,75,0.338706,-0.001337,0.097182,48,16,7478973846417890458
temperature-tolerance,76,0.330229,-0.031318,0.111669,48,14,4516220966184247750
temperature-tolerance,77,0.332153,-0.014526,0.133163,48,16,2798656783395353747
temperature-tolerance,78,0.334103,-0.043750,0.163336,48,16,15506794800747681053
temperature-tolerance,79,0.356246,-0.030929,0.127696,48,15,109339236945855184
temperature-tolerance,80,0.284835,0.058225,0.113195,48,21,13422041212293309148
temperature-tolerance,81,0.400277,-0.018324,0.174028,48,17,14000546263343441479
temperature-tolerance,82,0.404296,0.040489,0.151902,48,16,17332866222926687833
temperature-tolerance,83,0.303490,-0.027097,0.101402,48,16,17330229526056503428
temperature-tolerance,84,0.366515,0.023056,0.151758,48,16,17788304043879627348
temperature-tolerance,85,0.373277,0.034098,0.198561,48,20,9075142575183571973
temperature-tolerance,86,0.293534,0.064122,0.106982,48,15,6986365160722607555
temperature-tolerance,87,0.302061,-0.041335,0.067285,48,15,8093038414140209500
temperature-tolerance,88,0.311095,0.037671,0.127001,48,16,2861181982084709553
temperature-tolerance,89,0.317263,0.001763,0.078868,48,17,585672367778404271
