schema=1
code_revision=64648d9
scenario_id=p4-defense-calibration-moderate
scenario_layout_fingerprint=7502803383825105874
scenario_resource_count=30
first_seed=42
seed_count=40
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=100
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=true
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=false
GradedFertilityStrength=3
ReproductionNeedFraction=0.45
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,neutral_marker
slope-off,284,15123046809328340448,100,0,0.7361,2.3035,0.2340,0.3867,0.4758,0.5200,0.5237,0.4464,0.4805,0.7010,0.7358,0.6264,0.4816,0.4841,0.4779,0.4926
slope-off,304,7610728056771528,100,0,0.6793,12.5935,0.4023,0.5359,0.4978,0.5170,0.5029,0.5872,0.5345,0.8351,0.5189,0.8827,0.4840,0.4952,0.4613,0.4900
slope-off,311,18246163685552903328,100,0,0.7074,0.5909,0.3034,0.5288,0.5696,0.5353,0.4114,0.5540,0.4936,0.6238,0.6784,0.9223,0.4980,0.5127,0.4966,0.4993
slope-off,313,5233573856630037591,100,0,0.7212,13.0160,0.3661,0.5175,0.5392,0.4481,0.5632,0.4788,0.5785,0.6270,0.4783,0.8694,0.4906,0.4707,0.4810,0.5009
slope-off,316,17689327176761968220,99,0,0.7143,20.1415,0.4940,0.4351,0.5017,0.5466,0.4206,0.4314,0.5030,0.7166,0.6689,0.9464,0.4865,0.5021,0.4841,0.5030
slope-off,325,2816807220777251016,100,0,0.7334,2.5989,0.4164,0.5468,0.5277,0.5336,0.4992,0.5175,0.5313,0.6747,0.4562,0.8776,0.4718,0.4851,0.5022,0.5187
slope-off,328,2239735847612067900,100,0,0.7494,20.9209,0.2721,0.3894,0.4306,0.4591,0.4986,0.5345,0.4442,0.6944,0.7733,0.7053,0.4975,0.4955,0.5074,0.4697
slope-off,330,222578142644391211,99,0,0.7130,7.6835,0.5437,0.5025,0.4734,0.5025,0.5083,0.4989,0.4681,0.8005,0.6067,0.8978,0.4755,0.4984,0.5038,0.4785
slope-on,42,7822789432278044039,100,0,0.6599,1.2143,0.2858,0.5609,0.5254,0.4539,0.4788,0.5556,0.5209,0.8236,0.8790,0.9210,0.4712,0.5129,0.4626,0.5276
slope-on,52,13128392785448050402,100,0,0.7464,7.5839,0.6266,0.5430,0.4908,0.4531,0.4762,0.4905,0.5844,0.7344,0.3057,0.9067,0.5143,0.4924,0.4914,0.4957
slope-on,53,16491787247811542471,100,0,0.6896,13.0738,0.4475,0.5158,0.5160,0.5278,0.4989,0.4799,0.4522,0.6965,0.6258,0.7853,0.4940,0.4998,0.4906,0.4813
slope-on,55,18001363507149145758,100,0,0.6954,9.0034,0.6120,0.5048,0.4862,0.5417,0.4603,0.5491,0.5380,0.5008,0.6804,0.7750,0.4818,0.5178,0.5079,0.5756
slope-on,58,9545483678372446711,100,0,0.6451,13.5766,0.6618,0.4481,0.5266,0.5290,0.5684,0.4927,0.6852,0.7269,0.7456,0.8384,0.5140,0.4984,0.5171,0.5202
slope-on,69,14112620060844088301,100,0,0.7251,4.3421,0.4052,0.4973,0.4899,0.4593,0.4740,0.5387,0.4490,0.7498,0.5153,0.9008,0.5053,0.4888,0.4924,0.4796
slope-on,74,14254598032987236465,99,0,0.7344,3.1973,0.4107,0.4379,0.5554,0.4829,0.5402,0.4071,0.5528,0.7069,0.5869,0.9080,0.4893,0.5155,0.4855,0.5028
slope-on,80,15885046650474494233,100,0,0.6269,9.5444,0.7186,0.5103,0.5254,0.5374,0.5214,0.5173,0.5991,0.7687,0.2522,0.7017,0.5126,0.4992,0.5101,0.5171
slope-on,98,9152226928990208925,99,0,0.7258,4.1607,0.3227,0.5132,0.4596,0.5436,0.5189,0.4899,0.4842,0.6175,0.5192,0.6961,0.4684,0.4980,0.4938,0.5038
slope-on,101,8405523376349104059,100,0,0.7325,0.7075,0.1048,0.5714,0.5370,0.5352,0.5330,0.4634,0.5593,0.6971,0.5926,0.9266,0.4948,0.4908,0.5101,0.4895
slope-on,107,13408446631157491643,99,0,0.7171,14.8939,0.6524,0.5091,0.4753,0.4001,0.3778,0.5059,0.5921,0.8474,0.7408,0.7929,0.4793,0.5135,0.5114,0.5125
slope-on,114,10050750467333664973,100,0,0.6940,24.4797,0.3267,0.4374,0.5078,0.5327,0.5261,0.5640,0.5953,0.7892,0.6558,0.6126,0.5218,0.5064,0.4900,0.4892
slope-on,118,6163938032571874572,100,0,0.6858,6.7952,0.3323,0.5294,0.4742,0.5382,0.5023,0.4706,0.6385,0.7055,0.8090,0.9205,0.5078,0.4979,0.5121,0.4964
slope-on,120,4170818153778659934,100,0,0.7321,4.2654,1.0188,0.4486,0.4730,0.4580,0.5376,0.4463,0.5787,0.7792,0.3951,0.7647,0.4922,0.4815,0.4924,0.5127
slope-on,128,18158657926462363996,100,0,0.7141,13.9173,0.8151,0.4462,0.5509,0.4415,0.5047,0.5047,0.5912,0.6404,0.6330,0.7303,0.5072,0.4990,0.4991,0.4995
slope-on,135,14974632268974161915,100,0,0.7197,5.1755,0.3191,0.3932,0.5234,0.4929,0.4805,0.4211,0.5561,0.7389,0.5955,0.9326,0.5189,0.4923,0.4986,0.4827
slope-on,147,965758440649302691,100,0,0.7356,9.9772,0.3420,0.3696,0.5206,0.5238,0.5204,0.3607,0.3753,0.6790,0.6134,0.6204,0.4903,0.4997,0.4878,0.5170
slope-on,148,13309358633732611644,100,0,0.7183,11.8662,0.3280,0.6171,0.5226,0.4949,0.4948,0.5299,0.5845,0.7592,0.5675,0.8044,0.4879,0.5290,0.4994,0.5094
slope-on,150,16564896198824329438,100,0,0.6650,6.3195,0.4601,0.5141,0.5725,0.5757,0.5081,0.5037,0.3947,0.6391,0.6442,0.7862,0.4989,0.4945,0.5026,0.5119
slope-on,152,2157675376347836561,100,0,0.6697,2.5474,0.4713,0.5608,0.4954,0.4738,0.4917,0.4593,0.4310,0.8383,0.6566,0.9211,0.5000,0.4948,0.5292,0.4878
slope-on,153,14716667086880251487,100,0,0.7222,0.2535,0.0784,0.5521,0.5597,0.4785,0.5410,0.5685,0.5215,0.6943,0.6545,0.8053,0.5069,0.4914,0.4987,0.4983
slope-on,167,5811312925172352715,100,0,0.6913,3.5952,0.2577,0.4161,0.4536,0.4498,0.4694,0.4603,0.5173,0.6970,0.4248,0.8904,0.4960,0.5060,0.5010,0.4781
slope-on,176,611041962339712831,100,0,0.7585,10.8209,0.2803,0.4662,0.5168,0.4795,0.5387,0.4180,0.4997,0.7758,0.6187,0.9293,0.4786,0.5096,0.5211,0.4996
slope-on,187,10318105247246312586,99,0,0.7587,2.6999,0.1166,0.4300,0.5494,0.4457,0.4674,0.4739,0.5550,0.7121,0.6343,0.6159,0.4645,0.5008,0.5243,0.4954
slope-on,193,4038422425831212349,100,0,0.6870,9.8318,0.5701,0.6156,0.5011,0.5596,0.5179,0.5109,0.5004,0.7686,0.6129,0.7480,0.4759,0.4997,0.4886,0.5118
slope-on,221,13570533042851202104,99,0,0.6988,6.8950,0.5825,0.4237,0.5825,0.6326,0.4783,0.4908,0.4777,0.8391,0.4835,0.8551,0.5143,0.5147,0.4784,0.5170
slope-on,228,4284540644513919468,1,0,0.2248,20.8561,0.3155,0.5096,0.5474,0.7145,0.6282,0.4470,0.5130,0.6792,0.4400,0.6982,0.3983,0.5249,0.4885,0.6177
slope-on,229,6585947253515635473,100,0,0.7195,18.2812,0.4309,0.5908,0.4608,0.4925,0.4837,0.4551,0.5758,0.7829,0.5335,0.9120,0.5116,0.5166,0.4813,0.5115
slope-on,238,924756329774951506,100,0,0.7503,5.4918,0.2182,0.4718,0.4668,0.4959,0.5940,0.4943,0.5765,0.5950,0.6044,0.8759,0.4956,0.4982,0.5115,0.5065
slope-on,243,1320837670682001110,100,0,0.7372,21.5916,0.4982,0.4376,0.4733,0.3940,0.4808,0.5324,0.5210,0.6116,0.8559,0.8421,0.4919,0.5243,0.4883,0.5019
slope-on,262,7564695496728566526,100,0,0.7547,4.1008,0.2561,0.5445,0.4540,0.5198,0.4711,0.6051,0.5207,0.8012,0.5820,0.9233,0.5069,0.4909,0.4703,0.4879
slope-on,283,10472242012640200580,100,0,0.6733,2.8984,0.3603,0.4481,0.4893,0.4583,0.4861,0.4913,0.4548,0.6412,0.6378,0.9293,0.4805,0.4796,0.4979,0.5095
slope-on,284,3726329127431166423,100,0,0.7363,0.8478,0.1259,0.4096,0.4948,0.4007,0.4609,0.4539,0.4770,0.6975,0.5525,0.8772,0.4823,0.4975,0.5204,0.5075
slope-on,304,15289218411764380556,100,0,0.6211,12.5801,0.4731,0.5789,0.3713,0.4473,0.6100,0.5127,0.5696,0.7881,0.6873,0.9575,0.5102,0.5322,0.4857,0.4933
slope-on,311,3015776279621415507,100,0,0.6991,1.2953,0.3928,0.5498,0.5960,0.5313,0.4920,0.5237,0.4751,0.6756,0.6507,0.9203,0.4919,0.5238,0.4981,0.4960
slope-on,313,12224453125166465395,99,0,0.7101,12.6770,0.2416,0.4272,0.6097,0.4738,0.6062,0.5079,0.4991,0.6200,0.5849,0.7973,0.4826,0.4779,0.5376,0.4737
slope-on,316,12576467267503508189,100,0,0.7023,20.6877,0.4278,0.4656,0.4781,0.5017,0.4652,0.4725,0.5267,0.7415,0.5405,0.9404,0.4968,0.5148,0.4870,0.4924
slope-on,325,5593502823752927886,100,0,0.7440,1.3074,0.2540,0.5682,0.5425,0.5755,0.4867,0.4917,0.5455,0.6277,0.3384,0.9202,0.4842,0.4976,0.5052,0.5103
slope-on,328,17706674397186682441,100,0,0.6945,21.5075,0.2624,0.4854,0.5764,0.4776,0.4848,0.4881,0.4360,0.6771,0.7500,0.8336,0.5041,0.4957,0.4954,0.4898
slope-on,330,13646968699977156949,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
