schema=1
code_revision=9a7284d
scenario_id=p6-defense-calibration-regen3.00
scenario_layout_fingerprint=5940183082593059794
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PredationVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=true
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
ReproductionNeedFraction=0.45
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-on,148,16505050541063866313,64,0,0.6826,9.0398,0.4569,0.5152,0.4968,0.4435,0.3878,0.5819,0.4494,0.4164,0.5048,0.4685,0.4710,0.5290,0.4993,0.1174,0.2958,0.7994,0.3018,0.9317,0.6447,0.4369
slope-on,150,1505779672710114954,12,0,0.6660,4.8529,0.4451,0.4225,0.5410,0.4815,0.6393,0.4936,0.5009,0.4070,0.5393,0.5047,0.5608,0.5194,0.5857,0.0673,0.8191,0.2107,0.5749,0.5302,0.4902,0.4864
slope-on,152,15300856503787323797,33,0,0.4926,1.5839,0.1916,0.5486,0.4714,0.4887,0.4540,0.4772,0.4939,0.5159,0.5262,0.4880,0.4718,0.4923,0.5015,0.8010,0.5645,0.2711,0.6444,0.4996,0.5097,0.5369
slope-on,153,13910632836404787451,46,0,0.6788,0.5406,0.1890,0.4545,0.5904,0.4414,0.4275,0.5360,0.5412,0.5060,0.5041,0.5339,0.5520,0.5224,0.4704,0.2842,0.8432,0.3867,0.4337,0.5157,0.3795,0.4821
slope-on,167,13396928965842224909,72,0,0.6503,3.8000,0.3111,0.5239,0.4901,0.5000,0.4031,0.4798,0.4614,0.4915,0.4903,0.4608,0.4957,0.5318,0.5256,0.2191,0.6736,0.4654,0.6265,0.5522,0.4304,0.5034
slope-on,176,16989668921590093511,35,0,0.6509,9.8518,0.2961,0.5380,0.5049,0.4510,0.4777,0.5215,0.4901,0.4293,0.5435,0.4688,0.3932,0.4795,0.4602,0.5674,0.7951,0.3735,0.3430,0.6286,0.3454,0.4657
slope-on,187,14875758883275876602,37,0,0.7389,4.1232,0.3719,0.5365,0.5174,0.4620,0.4646,0.5862,0.4541,0.5441,0.5250,0.4251,0.4714,0.5232,0.6975,0.3266,0.2180,0.0100,0.7254,0.7845,0.5962,0.5218
slope-on,193,9197403919272160256,34,0,0.6855,10.0105,0.4350,0.4379,0.5570,0.5184,0.4307,0.4867,0.5454,0.5211,0.4391,0.5209,0.4223,0.4266,0.5407,0.1579,0.3985,0.6607,0.3860,0.5953,0.6990,0.5142
slope-on,221,4029855386496800873,186,0,0.5949,2.3030,0.3383,0.5765,0.5125,0.4459,0.4577,0.5269,0.5231,0.4949,0.4951,0.4642,0.5418,0.5011,0.4869,0.3021,0.8417,0.1587,0.6613,0.9045,0.6994,0.5223
slope-on,228,14719652178823394885,418,0,0.6689,22.4752,0.4122,0.4946,0.4512,0.5252,0.5094,0.5105,0.5401,0.5196,0.4884,0.5168,0.4717,0.5440,0.4697,0.3572,0.7575,0.1170,0.3543,0.7763,0.4976,0.5139
slope-on,229,2558533229133994310,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,238,4189623436291866933,212,0,0.6536,9.6785,0.3937,0.5227,0.4518,0.5078,0.5096,0.5025,0.5206,0.4736,0.4717,0.4903,0.5261,0.4287,0.4767,0.1065,0.3157,0.0727,0.4316,0.2713,0.2920,0.4750
slope-on,243,4684259336370139830,62,0,0.6280,17.9925,0.6016,0.4432,0.5647,0.4900,0.5531,0.5096,0.4914,0.5470,0.5239,0.5101,0.5699,0.5041,0.4634,0.4876,0.6405,0.0922,0.4307,0.5795,0.4308,0.5679
