arm,seed,mean_site_occupancy,trait_delta,dispersal_delta,final_population,highest_plant_generation,state_hash
growth-nutrient-off,143,0.375109,-0.106028,0.178093,48,21,18108284541733940075
growth-nutrient-off,144,0.361774,-0.031969,0.107487,48,16,13267693250306844892
growth-nutrient-off,145,0.391432,0.028733,0.113000,48,17,14779006519183401979
growth-nutrient-off,146,0.275997,-0.009587,0.055572,48,15,5795686085350864685
growth-nutrient-off,147,0.290823,0.016243,0.106799,48,16,9731568244525502887
growth-nutrient-off,148,0.357067,-0.050373,0.103504,48,16,1150579626291638972
growth-nutrient-off,149,0.346681,0.027492,0.130297,48,19,16666845307915949319
growth-nutrient-off,150,0.372452,0.036613,0.177467,48,17,4060568250146254126
growth-nutrient-off,151,0.355417,-0.039862,0.114695,48,19,12903919654750854035
growth-nutrient-off,152,0.308255,-0.067272,0.125729,48,16,16623415877357690522
growth-nutrient-off,153,0.367847,-0.015001,0.133703,48,18,15754007040509688733
growth-nutrient-off,154,0.304613,0.014893,0.113876,48,16,5712654225150864582
growth-nutrient-off,155,0.309304,0.001566,0.149439,48,17,13963772749910672969
growth-nutrient-off,156,0.434601,0.038516,0.145198,48,17,5035569822192866851
growth-nutrient-off,157,0.307838,-0.134670,0.128047,48,18,12437055520153524444
growth-nutrient-off,158,0.339009,0.013554,0.122292,48,15,3437968332758757342
growth-nutrient-off,159,0.312390,0.072164,0.091258,48,16,8980872362751214011
growth-nutrient-off,160,0.300947,0.032480,0.055208,48,17,8386341732025550645
growth-nutrient-off,161,0.302594,0.020487,0.083488,48,14,7665027201769651468
growth-nutrient-on,42,0.362370,0.001414,0.140236,48,16,2491628063253845522
growth-nutrient-on,43,0.317279,0.135279,0.117044,48,16,4378401626740347654
growth-nutrient-on,44,0.306660,-0.042819,0.095825,48,16,18150436004267142997
growth-nutrient-on,45,0.331288,-0.006076,0.111271,48,16,15423709751914685145
growth-nutrient-on,46,0.292135,0.005460,0.091441,48,17,2624120437801069992
growth-nutrient-on,47,0.400488,0.004021,0.195819,48,18,7430416697321764098
growth-nutrient-on,48,0.255409,-0.089378,0.074693,48,16,456376786535806776
growth-nutrient-on,49,0.307670,0.028817,0.091383,48,17,6757111362366475352
growth-nutrient-on,50,0.332868,-0.024005,0.100096,48,16,12506225309674385281
growth-nutrient-on,51,0.332541,-0.022003,0.150676,48,16,13895023054531773732
growth-nutrient-on,52,0.316312,0.000052,0.080388,48,16,715621098071710211
growth-nutrient-on,53,0.328861,-0.010233,0.083658,48,15,8447143038274700467
growth-nutrient-on,54,0.340311,0.061658,0.137287,48,18,12886697976598847474
growth-nutrient-on,55,0.241071,0.040364,0.038175,48,13,12968581889359848025
growth-nutrient-on,56,0.344115,-0.006536,0.098559,48,14,17861489162502756875
growth-nutrient-on,57,0.388568,-0.019508,0.185314,48,19,4265202577982992931
growth-nutrient-on,58,0.401585,0.024995,0.181300,48,17,13009262898129509565
growth-nutrient-on,59,0.257277,-0.009328,0.086255,48,14,3362913217680253273
growth-nutrient-on,60,0.253096,-0.081932,0.029137,48,14,18349794438289629074
growth-nutrient-on,61,0.391418,0.034432,0.135035,48,20,10729888708798112246
growth-nutrient-on,62,0.280072,0.000310,0.044154,48,15,9213178073526329521
growth-nutrient-on,63,0.391680,-0.080119,0.209123,48,16,1234665085732356594
growth-nutrient-on,64,0.310385,-0.003316,0.128025,48,16,1692422147116679461
growth-nutrient-on,65,0.371783,-0.057705,0.179625,48,18,11895632345937849112
growth-nutrient-on,66,0.339164,-0.064662,0.121737,48,19,7974170726007445503
growth-nutrient-on,67,0.347503,-0.055646,0.107363,48,16,12470606019384073169
growth-nutrient-on,68,0.308599,-0.028649,0.070389,48,16,15204290425679295723
growth-nutrient-on,69,0.413237,0.009088,0.146456,48,18,13850187648498633620
growth-nutrient-on,70,0.349159,0.019979,0.141513,48,17,17088460877280614838
growth-nutrient-on,71,0.349281,-0.070481,0.163844,48,17,17382079008624306728
growth-nutrient-on,72,0.349372,-0.000079,0.095967,48,17,15104682897950326430
growth-nutrient-on,73,0.336864,0.004418,0.154124,48,20,14295442982184360916
growth-nutrient-on,74,0.318357,-0.050272,0.109433,48,20,16592657997328253371
growth-nutrient-on,75,0.360863,-0.043399,0.146627,48,19,3278068989876978314
growth-nutrient-on,76,0.349082,-0.030758,0.113147,48,16,9690158251006970571
growth-nutrient-on,77,0.370360,-0.006942,0.126673,48,18,6881690223218810984
growth-nutrient-on,78,0.372731,-0.002368,0.097497,48,16,16831064664393326850
growth-nutrient-on,79,0.415485,0.002812,0.137645,48,18,12022003716126272781
growth-nutrient-on,80,0.337922,0.031934,0.107277,48,17,8898141371209023992
growth-nutrient-on,81,0.395145,0.007608,0.171151,48,17,3606119161347769746
growth-nutrient-on,82,0.348550,-0.090672,0.159932,48,17,10919887382197320247
growth-nutrient-on,83,0.361058,-0.016474,0.159270,48,18,9897461334890407351
growth-nutrient-on,84,0.344755,-0.008558,0.076725,48,16,129168311399831813
growth-nutrient-on,85,0.388354,-0.001719,0.211673,48,19,1779705196860590795
growth-nutrient-on,86,0.257856,0.090293,0.086423,48,16,9570255410830634948
growth-nutrient-on,87,0.286535,0.004150,0.075338,48,16,8707524434998204344
growth-nutrient-on,88,0.321824,-0.003727,0.123406,48,16,6513849815373695716
growth-nutrient-on,89,0.399775,-0.014579,0.154084,48,19,12179872406948286606
growth-nutrient-on,90,0.384540,0.045300,0.197422,48,18,15658799520601179442
growth-nutrient-on,91,0.321387,0.012971,0.178001,48,17,1106203941246308978
growth-nutrient-on,92,0.367306,-0.025893,0.128535,48,18,3708614820313207521
growth-nutrient-on,93,0.304935,0.027407,0.123798,48,17,5841413282576600425
growth-nutrient-on,94,0.327689,-0.079934,0.065227,48,19,3493751508964894864
growth-nutrient-on,95,0.381758,0.019525,0.139631,48,18,3817725686453833342
growth-nutrient-on,96,0.296621,0.006019,0.061673,48,14,12680983026385640044
growth-nutrient-on,97,0.335455,0.064149,0.109435,48,15,3580160735056939420
growth-nutrient-on,98,0.300279,-0.030429,0.091301,48,15,8095296211438449076
growth-nutrient-on,99,0.305974,0.030675,0.049391,48,16,13466916068033020836
growth-nutrient-on,100,0.395733,0.014621,0.107131,48,17,14322991461446575967
growth-nutrient-on,101,0.377412,-0.159303,0.208479,48,20,13064964749012713482
growth-nutrient-on,102,0.316797,-0.018094,0.018633,48,14,5245601640102531649
growth-nutrient-on,103,0.301408,-0.026096,0.064777,48,17,1834576690640247394
growth-nutrient-on,104,0.367788,0.019986,0.173417,48,20,8315049227836274674
growth-nutrient-on,105,0.300361,0.043556,0.098334,48,16,6352520082312247357
growth-nutrient-on,106,0.324250,-0.020246,0.106179,48,19,12087485853399695878
growth-nutrient-on,107,0.292037,-0.001154,0.082851,48,16,15847111764831657957
growth-nutrient-on,108,0.317994,0.013804,0.114676,48,16,12890103269185284374
growth-nutrient-on,109,0.341393,0.020933,0.064478,48,19,15930009919248186606
growth-nutrient-on,110,0.298663,-0.001968,0.088013,48,13,225566624561733671
growth-nutrient-on,111,0.288941,0.077928,0.114705,48,15,4356960400600000535
growth-nutrient-on,112,0.360543,0.068768,0.127745,48,17,11710057764584382576
growth-nutrient-on,113,0.370839,-0.050697,0.149000,48,16,16508973247871457897
growth-nutrient-on,114,0.277074,-0.047849,0.066890,48,16,2418235683172715028
growth-nutrient-on,115,0.311743,-0.040783,0.109630,48,15,12394464727750854921
growth-nutrient-on,116,0.363765,-0.012231,0.118778,48,17,12876109644024904319
growth-nutrient-on,117,0.295587,-0.011780,0.066273,48,15,2550290070415364152
growth-nutrient-on,118,0.335218,-0.029422,0.132337,48,16,2964727225105091770
growth-nutrient-on,119,0.335419,0.007948,0.132527,48,16,11738405011936458107
growth-nutrient-on,120,0.300111,-0.026223,0.108239,48,19,5214894094969584277
growth-nutrient-on,121,0.299458,0.020568,0.133160,48,18,11776402267624001649
growth-nutrient-on,122,0.349705,0.024217,0.127825,48,18,16503933137431324653
growth-nutrient-on,123,0.347752,0.007745,0.108768,48,18,9882687638624786975
growth-nutrient-on,124,0.306499,0.054733,0.136643,48,19,9280885822434866756
growth-nutrient-on,125,0.362992,-0.041528,0.111184,48,15,2518718652776471212
growth-nutrient-on,126,0.375513,-0.032629,0.183882,48,19,15286468334935704288
growth-nutrient-on,127,0.358098,0.069417,0.177543,48,20,17048315441181837579
growth-nutrient-on,128,0.327685,0.019769,0.161275,48,15,4202261105151778868
growth-nutrient-on,129,0.308583,0.052659,0.081102,48,15,8343122013229197366
growth-nutrient-on,130,0.345969,-0.050357,0.112399,48,16,17529274316130175407
growth-nutrient-on,131,0.376044,0.002474,0.129165,48,16,6198744447939947062
growth-nutrient-on,132,0.281909,0.027720,0.011083,48,14,7510770908968235472
growth-nutrient-on,133,0.262170,-0.053192,0.057954,48,16,641665974937171901
growth-nutrient-on,134,0.282652,0.001490,0.110372,48,15,12466154384060708537
growth-nutrient-on,135,0.309197,0.007921,0.069212,48,17,10670848366266559587
growth-nutrient-on,136,0.309844,0.038698,0.102571,48,15,15625317565834576586
growth-nutrient-on,137,0.283067,-0.081137,0.095233,48,15,12586027864739060447
growth-nutrient-on,138,0.415183,0.059575,0.200589,48,20,16543613816085755021
growth-nutrient-on,139,0.272868,-0.044392,0.100456,48,18,13137565180323778869
growth-nutrient-on,140,0.349860,0.006382,0.114244,48,15,6939920584831839332
growth-nutrient-on,141,0.340375,0.016750,0.093373,48,15,13913165524503080183
growth-nutrient-on,142,0.361707,0.108687,0.118869,48,19,5916896132598078498
growth-nutrient-on,143,0.345169,-0.051467,0.174751,48,17,10097061832768734447
growth-nutrient-on,144,0.290737,0.003730,0.106901,48,16,1728562733674420449
growth-nutrient-on,145,0.392153,0.039572,0.156691,48,17,1070293356975270915
growth-nutrient-on,146,0.304423,0.030295,0.078364,48,15,3957744522906197447
growth-nutrient-on,147,0.297176,0.021197,0.094483,48,16,635812971358838899
growth-nutrient-on,148,0.291258,0.021148,0.136838,48,17,18070989667724420068
growth-nutrient-on,149,0.253938,0.070257,0.117846,48,17,2015386442065556946
growth-nutrient-on,150,0.356942,-0.084554,0.098682,48,16,12234294121390568944
growth-nutrient-on,151,0.363431,-0.015908,0.069311,48,16,3579833705783976309
growth-nutrient-on,152,0.351822,-0.052786,0.104143,48,17,10232200063249990154
growth-nutrient-on,153,0.307405,-0.043850,0.076146,48,14,2041635873309694351
growth-nutrient-on,154,0.289607,-0.040395,0.076984,48,16,7580437850519760279
growth-nutrient-on,155,0.358544,0.001544,0.112628,48,20,8082903016573013937
growth-nutrient-on,156,0.315175,0.033161,0.129254,48,16,6519837814960818098
growth-nutrient-on,157,0.300415,-0.070677,0.123119,48,18,8912263580595566895
growth-nutrient-on,158,0.404140,0.018842,0.124276,48,20,16549143224563189341
growth-nutrient-on,159,0.280706,0.003662,0.026422,48,16,9204288883531457061
growth-nutrient-on,160,0.311189,-0.037042,0.104695,48,16,3149356900999416205
growth-nutrient-on,161,0.324946,0.037809,0.070787,48,15,12772275814342598449
establishment-off,42,0.328105,-0.011564,0.116410,48,22,11862409345972556641
establishment-off,43,0.371519,-0.002314,0.110256,48,17,15402158867848546054
establishment-off,44,0.349477,0.020719,0.097678,48,19,17730133777739587072
establishment-off,45,0.338892,0.016315,0.132951,48,16,6349027383440053815
establishment-off,46,0.289081,0.031862,0.149589,48,19,1685484144079004817
establishment-off,47,0.386866,0.113167,0.202295,48,19,7924984452285535937
establishment-off,48,0.319750,-0.187665,0.130469,48,19,9229087992533249666
establishment-off,49,0.301821,0.045851,0.151359,48,17,17106152024976473941
establishment-off,50,0.305284,-0.022636,0.071444,48,14,13391269133109142525
establishment-off,51,0.312125,0.031997,0.102850,48,16,9775377569095239792
establishment-off,52,0.301635,0.017084,0.122528,48,17,13595147005549346675
establishment-off,53,0.402626,0.021832,0.188779,48,17,4613102090378850168
establishment-off,54,0.314190,0.024624,0.080701,48,15,9808508421841680220
establishment-off,55,0.282641,0.029045,0.149568,48,17,3786001077591415483
establishment-off,56,0.342041,0.034223,0.104516,48,15,2371336054022496094
establishment-off,57,0.377939,-0.030310,0.182264,48,20,17860504017953333601
establishment-off,58,0.331410,-0.034504,0.073262,48,16,9700747691465195337
establishment-off,59,0.385029,0.013120,0.170774,48,19,9363590606081946994
establishment-off,60,0.323119,-0.038710,0.021516,48,16,15054852436576725281
establishment-off,61,0.316602,0.139762,0.143322,48,17,1968575668116482053
establishment-off,62,0.295840,-0.029853,0.107216,48,15,7923957000046022504
establishment-off,63,0.322012,-0.012881,0.134923,48,15,7439815623597456573
establishment-off,64,0.307146,-0.082185,0.108720,48,18,14772196794030394588
establishment-off,65,0.375121,0.027241,0.089984,48,16,13256517214663226090
establishment-off,66,0.283108,-0.036971,0.084960,48,17,8201865749837805319
establishment-off,67,0.346531,0.040743,0.108162,48,17,15718811072709952298
establishment-off,68,0.284164,0.018170,0.085473,48,15,16534430080036723108
establishment-off,69,0.351707,-0.006616,0.098737,48,18,1870987866855025573
establishment-off,70,0.352692,-0.074543,0.091560,48,15,2223668373148549422
establishment-off,71,0.340152,-0.009873,0.155446,48,15,7798709923232852084
establishment-off,72,0.375636,0.047790,0.179346,48,19,5193856590028377294
establishment-off,73,0.369684,0.015481,0.146038,48,17,2837747113053296574
establishment-off,74,0.271520,0.032363,0.040758,48,16,16927971428901665093
establishment-off,75,0.355350,0.045878,0.106216,48,18,17086686571719698235
establishment-off,76,0.298331,0.018090,0.054328,48,18,5281792206208642381
establishment-off,77,0.341261,0.016574,0.183077,48,18,8975261892789683463
establishment-off,78,0.294131,0.063347,0.085631,48,18,16563345182229754337
establishment-off,79,0.387750,-0.027569,0.188534,48,16,11986278684702889831
establishment-off,80,0.325109,-0.052468,0.148436,48,20,15036441267749872634
establishment-off,81,0.371461,0.015295,0.171057,48,16,5994361073669702415
establishment-off,82,0.422196,0.034232,0.345654,48,20,17878537698467942447
establishment-off,83,0.368740,0.067357,0.094534,48,17,8429561249108916702
establishment-off,84,0.369922,0.046673,0.146048,48,19,3633694086823434209
establishment-off,85,0.378949,-0.007447,0.140807,48,19,1257988520160806828
establishment-off,86,0.262658,0.000656,0.078347,48,12,14693059985358579831
establishment-off,87,0.304355,-0.015561,0.128169,48,16,9081455684568393034
establishment-off,88,0.318837,0.067606,0.099139,48,17,6522064445996753296
establishment-off,89,0.324712,0.023014,0.120673,48,16,2985413721226534298
establishment-off,90,0.367435,-0.051386,0.129024,48,17,9482273883074933158
establishment-off,91,0.359572,0.001896,0.109093,48,16,9357256471728811597
establishment-off,92,0.364103,-0.010872,0.118164,48,16,5699869564482265848
establishment-off,93,0.399712,0.000842,0.181139,48,17,15745961186637276416
establishment-off,94,0.241175,-0.014125,0.010121,48,18,9844832604590671468
establishment-off,95,0.369874,0.009842,0.087693,48,18,5520476222052027325
establishment-off,96,0.342864,0.003618,0.066313,48,15,2335737334426049366
establishment-off,97,0.343406,0.000229,0.129047,48,19,6725425028648182092
establishment-off,98,0.280701,0.008981,0.052708,48,18,7421569105674925176
establishment-off,99,0.255542,0.040807,0.022852,48,16,8093391518336236513
establishment-off,100,0.284162,0.011581,0.070102,48,14,8076924150729921380
establishment-off,101,0.234150,-0.003261,-0.000753,48,17,17173256607919202112
establishment-off,102,0.308734,-0.011201,0.087283,48,18,15342776801388216999
establishment-off,103,0.355034,0.056022,0.156566,48,16,6167994798377000132
establishment-off,104,0.338257,0.004878,0.125928,48,17,16402740531373910843
establishment-off,105,0.299247,-0.042948,0.133786,48,18,17969933746237846189
establishment-off,106,0.410173,0.012521,0.142272,48,16,1712035182308467667
establishment-off,107,0.311584,0.048119,0.087473,48,15,11666879922218677563
establishment-off,108,0.366364,-0.013398,0.106516,48,18,13173375336933660613
establishment-off,109,0.323601,-0.024931,0.042724,48,20,13902300934817854167
establishment-off,110,0.346937,0.059693,0.131136,48,15,3660564731966521432
establishment-off,111,0.349477,-0.023773,0.185392,48,18,12091244777052512285
establishment-off,112,0.322235,-0.063582,0.133120,48,16,10581065488640003495
establishment-off,113,0.332502,-0.017967,0.115148,48,16,4391857600698396000
establishment-off,114,0.333595,0.051026,0.112909,48,15,4917555187756652304
establishment-off,115,0.307661,0.033459,0.088674,48,16,12541506446848896326
establishment-off,116,0.313368,0.024038,0.093156,48,17,2878358734006919136
establishment-off,117,0.262044,0.019535,0.008543,48,14,7498233919174120788
establishment-off,118,0.385663,-0.101539,0.163065,48,19,8166893388408598167
establishment-off,119,0.298171,0.060331,0.104632,48,16,6824965467020900217
establishment-off,120,0.314363,-0.056688,0.071096,48,16,10839188419781384400
establishment-off,121,0.261828,0.025786,0.054237,48,15,11602692034052369061
establishment-off,122,0.342633,-0.033860,0.169958,48,18,9657243061550269184
establishment-off,123,0.278520,0.045910,0.035821,48,18,11309680639714185726
establishment-off,124,0.316843,0.034294,0.115420,48,20,16553393193765629336
establishment-off,125,0.341896,-0.003891,0.127656,48,15,1140641415491167860
establishment-off,126,0.372135,-0.008863,0.141241,48,17,4454015150806808830
establishment-off,127,0.322401,0.019468,0.124484,48,16,3084981310276565541
establishment-off,128,0.311109,-0.064994,0.125761,48,18,15043166274672138014
establishment-off,129,0.318132,0.024441,0.134431,48,17,2524309793136492521
establishment-off,130,0.339782,-0.068188,0.211578,48,17,14631916260523914106
establishment-off,131,0.325881,-0.002090,0.114489,48,17,9730757880966191508
establishment-off,132,0.326700,0.006435,0.076498,48,13,3129111399370214915
establishment-off,133,0.269827,0.075284,0.061624,48,17,1459254437944039246
establishment-off,134,0.289683,-0.019782,0.082700,48,15,16395288701461695995
establishment-off,135,0.309553,-0.003935,0.100170,48,16,16429727994734697400
establishment-off,136,0.389676,-0.038299,0.154436,48,17,15879359469170529485
establishment-off,137,0.312695,0.006215,0.055594,48,15,10292843660828571824
establishment-off,138,0.417887,-0.005948,0.208355,48,19,16396754167910838302
establishment-off,139,0.335673,0.007682,0.165628,48,16,8096888995605795000
establishment-off,140,0.344679,-0.039457,0.134381,48,17,9377729858367672371
establishment-off,141,0.311235,-0.013534,0.100300,48,15,992820337463163268
establishment-off,142,0.421524,-0.134485,0.130424,48,19,16787870170843378104
establishment-off,143,0.375109,-0.095693,0.178093,48,21,16246976037378196405
establishment-off,144,0.361774,-0.016514,0.107487,48,16,11934080420825394073
establishment-off,145,0.391432,0.018780,0.113000,48,17,10751533097723586559
establishment-off,146,0.275997,-0.008793,0.055572,48,15,16023630445617330927
establishment-off,147,0.290823,-0.017769,0.106799,48,16,6534502905941234370
establishment-off,148,0.357067,0.019200,0.103504,48,16,3923065765098109623
establishment-off,149,0.346681,0.030506,0.130297,48,19,10611689174107771110
establishment-off,150,0.372452,0.092554,0.177467,48,17,1773670361285082721
establishment-off,151,0.355417,0.076665,0.114695,48,19,14218713901378369439
establishment-off,152,0.308255,-0.053060,0.125729,48,16,17728006571711510751
establishment-off,153,0.367847,0.001612,0.133703,48,18,6439481431837091207
establishment-off,154,0.304613,0.007200,0.113876,48,16,6890709323122141389
establishment-off,155,0.309304,0.015170,0.149439,48,17,2364903281666917212
establishment-off,156,0.434601,-0.043602,0.145198,48,17,4322392048237797184
establishment-off,157,0.307838,0.040102,0.128047,48,18,16164042722643707461
establishment-off,158,0.339009,-0.081397,0.122292,48,15,10364993461360305019
establishment-off,159,0.312390,0.036273,0.091258,48,16,5619734727802625312
establishment-off,160,0.300947,-0.021660,0.055208,48,17,11737662069207914911
establishment-off,161,0.302594,0.037667,0.083488,48,14,8013265217016831308
establishment-on,42,0.322605,-0.009092,0.177147,48,16,11139077527569989382
establishment-on,43,0.236367,-0.060376,0.164171,48,15,15530544633525721109
establishment-on,44,0.270144,0.003106,0.119065,48,19,575048288748741338
establishment-on,45,0.303154,-0.004587,0.109190,48,15,12821871130240041848
establishment-on,46,0.254903,-0.010005,0.081271,48,16,7435860505916088292
establishment-on,47,0.326946,0.052301,0.173276,48,19,12712042197463949504
establishment-on,48,0.286822,-0.015220,0.090036,48,18,14375896568301518068
establishment-on,49,0.266449,-0.007317,0.120474,48,15,8916424355226604350
establishment-on,50,0.299125,0.008027,0.111304,48,15,15597908226250832545
establishment-on,51,0.281104,-0.013242,0.140249,48,14,12723047275260949451
establishment-on,52,0.251945,-0.001748,0.027733,48,15,11268257822728882765
establishment-on,53,0.324695,-0.051378,0.128502,48,16,11859836586872635033
establishment-on,54,0.276748,0.011210,0.078766,48,16,4434532630167288742
establishment-on,55,0.261595,-0.055708,0.099755,48,16,1536119066254627180
establishment-on,56,0.318623,0.044339,0.197857,48,19,3016654777290099099
establishment-on,57,0.291846,0.052366,0.127713,48,19,8873648577115901549
establishment-on,58,0.240315,-0.037889,0.049822,48,13,9976378651677441618
establishment-on,59,0.260563,0.001843,0.084125,48,15,7014012563560945274
establishment-on,60,0.266438,0.039225,0.100561,48,17,398193381227474464
establishment-on,61,0.276621,-0.006691,0.111493,48,17,511951166858015084
establishment-on,62,0.253841,-0.005839,0.073785,48,15,2882010976183628461
establishment-on,63,0.251125,0.038566,0.155577,48,15,2521349302723580356
establishment-on,64,0.325909,-0.052486,0.184151,48,18,3397736425428018008
establishment-on,65,0.281266,-0.022699,0.129485,48,19,6060500766487379304
establishment-on,66,0.268466,-0.006186,0.053841,48,18,10028796160825866277
establishment-on,67,0.286218,-0.025555,0.153944,48,15,5843230682626181241
establishment-on,68,0.266658,-0.034518,0.109316,48,15,3403224563949429542
establishment-on,69,0.242304,-0.019576,0.088418,48,16,1849502097204040071
establishment-on,70,0.253122,-0.129125,0.103049,48,17,15182406228575322091
establishment-on,71,0.272583,-0.039067,0.106877,48,16,5596510757525658087
establishment-on,72,0.284108,0.089379,0.145099,48,16,18232230969254310581
establishment-on,73,0.349458,-0.131634,0.215696,48,18,2008736117563888606
establishment-on,74,0.246155,0.076271,0.059798,48,16,17787666644848637119
establishment-on,75,0.276554,-0.125361,0.138414,48,16,5926055663783089978
establishment-on,76,0.249102,0.124799,0.118813,48,16,6549472405122036921
establishment-on,77,0.238671,-0.072892,0.102742,48,16,11396184144222201261
establishment-on,78,0.287194,0.036648,0.078440,48,15,7336778056580163876
establishment-on,79,0.302434,-0.015100,0.093089,48,19,11279699643507681666
establishment-on,80,0.264132,-0.034780,0.058512,48,15,1810445497034844839
establishment-on,81,0.290783,-0.010633,0.151250,48,20,8870540524901187753
establishment-on,82,0.360583,-0.000075,0.186395,48,19,16254500108142612105
establishment-on,83,0.242895,-0.036686,0.085429,48,14,7686836042759498985
establishment-on,84,0.318541,-0.061055,0.140045,48,17,13183070346544848707
establishment-on,85,0.246006,0.027683,0.093928,48,15,11684915164909462806
establishment-on,86,0.261344,-0.062055,0.168398,48,14,61207977273087471
establishment-on,87,0.256768,-0.080643,0.064036,48,18,17500999816519957061
establishment-on,88,0.244420,-0.028251,0.091814,48,17,10887096931021645573
establishment-on,89,0.240786,-0.013098,0.057704,48,14,756939896610967046
establishment-on,90,0.238642,-0.043540,0.069048,48,14,18332618460824362353
establishment-on,91,0.297744,0.001785,0.142110,48,17,13075470403960113856
establishment-on,92,0.274096,0.007930,0.078178,48,16,8952071073805910967
establishment-on,93,0.294667,-0.004813,0.141764,48,14,15006112501412032636
establishment-on,94,0.256447,-0.037386,0.082073,48,16,4580096986270261587
establishment-on,95,0.306564,0.005892,0.089961,48,18,15436096829583817108
establishment-on,96,0.224400,-0.024594,0.114501,48,15,16203970919872548403
establishment-on,97,0.396165,-0.027010,0.147979,48,18,9711891960043573454
establishment-on,98,0.324685,-0.056501,0.144905,48,17,18190357427290179808
establishment-on,99,0.288168,0.040008,0.110394,48,16,8834828649119958058
establishment-on,100,0.289881,-0.072046,0.090350,48,16,11622648419141240822
establishment-on,101,0.249952,-0.033977,0.082058,48,14,8706772048217150567
establishment-on,102,0.244714,0.031102,0.066394,48,16,18146006652707581416
establishment-on,103,0.276257,-0.009793,0.156615,48,15,12360636328666308777
establishment-on,104,0.287179,-0.013656,0.108800,48,16,3045707969061171145
establishment-on,105,0.284360,-0.014937,0.091756,48,17,4733335501217822757
establishment-on,106,0.233928,-0.006526,0.094728,48,15,17642462520973701344
establishment-on,107,0.284967,0.051891,0.133193,48,16,9156053884086541006
establishment-on,108,0.262678,-0.002840,0.097706,48,16,4789678427023619639
establishment-on,109,0.327363,-0.025360,0.113573,48,16,9450012625683148114
establishment-on,110,0.284729,-0.001373,0.074652,48,14,7350097151030518645
establishment-on,111,0.330280,0.011187,0.115949,48,15,16853459590020539860
establishment-on,112,0.328318,-0.043796,0.129096,48,18,17792666062297534053
establishment-on,113,0.260439,-0.044589,0.105254,48,15,16342379039354940805
establishment-on,114,0.307797,-0.005722,0.085782,48,16,11831430869334622219
establishment-on,115,0.239804,-0.085237,0.055885,48,15,10549001696140231256
establishment-on,116,0.301716,-0.157065,0.126884,48,17,3516202112540647642
establishment-on,117,0.330921,-0.044672,0.242291,48,20,13588252414186818873
establishment-on,118,0.259717,-0.086876,0.147445,48,17,186668297456757585
establishment-on,119,0.305787,-0.000222,0.131110,48,15,17587340278029175239
establishment-on,120,0.249900,0.019950,0.041276,48,16,1805450996540805279
establishment-on,121,0.225618,0.087693,0.074778,48,15,9774700674170153124
establishment-on,122,0.231522,0.036450,0.066571,48,13,13493111700495257111
establishment-on,123,0.272874,0.018908,0.077405,48,13,5566653104068820922
establishment-on,124,0.246232,0.004256,0.092278,48,18,3753641972661486979
establishment-on,125,0.245303,-0.036077,0.094268,48,17,1661658419790495598
establishment-on,126,0.276383,0.005769,0.139429,48,17,16306436751256026811
establishment-on,127,0.257846,0.114248,0.133440,48,16,376096666592894029
establishment-on,128,0.231305,0.075727,0.137877,48,20,12310708559481721122
establishment-on,129,0.309411,0.082526,0.136129,48,15,98481012307242407
establishment-on,130,0.250909,0.006155,0.037648,48,15,270636021507226730
establishment-on,131,0.240645,0.019683,0.107235,48,17,10268100276108813612
establishment-on,132,0.242149,0.028308,0.027628,48,13,13600070106131312267
establishment-on,133,0.270670,0.102278,0.060898,48,17,6054049913612418027
establishment-on,134,0.300232,-0.136063,0.180828,48,18,18199318525960846362
establishment-on,135,0.256582,0.022469,0.077303,48,15,4252369091956562272
establishment-on,136,0.229643,-0.098283,0.114790,48,14,3901710387857378520
establishment-on,137,0.251515,-0.000246,0.072871,48,15,948824072155949688
establishment-on,138,0.302163,-0.016222,0.105155,48,18,4033765271747668262
establishment-on,139,0.253854,-0.066753,0.149030,48,16,10053244903852607577
establishment-on,140,0.297200,-0.056592,0.189549,48,18,6581532757953252252
establishment-on,141,0.282762,0.023888,0.052061,48,19,6261890289948209091
establishment-on,142,0.275857,-0.048787,0.070917,48,14,8277126217104878530
establishment-on,143,0.312505,-0.012635,0.124468,48,18,15713734312374104461
establishment-on,144,0.241465,0.027033,0.103638,48,14,9212350069386740875
establishment-on,145,0.316281,-0.001459,0.139096,48,19,2208037687417092289
establishment-on,146,0.222533,0.023628,0.066515,48,15,6368373118971135985
establishment-on,147,0.288272,-0.055258,0.100488,48,17,3406149851197092843
establishment-on,148,0.288794,-0.056310,0.042688,48,14,10465810329693475161
establishment-on,149,0.278820,-0.068637,0.115738,48,18,11538899454573389337
establishment-on,150,0.297361,-0.006499,0.154845,48,16,5893338380777493415
establishment-on,151,0.255816,0.014228,0.055848,48,15,11026070096040872127
establishment-on,152,0.292596,0.010853,0.064732,48,15,13348969799910739135
establishment-on,153,0.301692,-0.047736,0.169944,48,16,16702304459565357961
establishment-on,154,0.230186,-0.097043,0.089826,48,14,5749487409075219007
establishment-on,155,0.281406,0.070960,0.253847,48,22,1611597420854316812
establishment-on,156,0.285332,0.014473,0.168956,48,18,4113470190079801912
establishment-on,157,0.223254,0.021088,0.072626,48,14,304248884284543830
establishment-on,158,0.340648,-0.028918,0.249349,48,22,11465260239329045818
establishment-on,159,0.217939,-0.054662,0.036717,48,16,16063250620190745650
