schema=1
code_revision=0ef2e4e
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=Legacy
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=5
ReproductionNeedFraction=0.7
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,148,11173708390164076166,50,0,0.6312,13.3685,0.3318,0.6480,0.5364,0.4200,0.4147,0.4463,0.5478,0.4010,0.6584,0.7190,0.5164,0.5188,0.5192,0.0490,0.0396,0.0409,0.0454,0.0476,0.0690,0.5167
slope-off,150,16710925795272932726,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,152,17989532721134441114,18,0,0.6267,0.0000,0.0000,0.5430,0.5135,0.2765,0.3381,0.6200,0.3962,0.1459,0.5981,0.9184,0.4960,0.5015,0.4208,0.0217,0.0216,0.0380,0.0361,0.0135,0.0719,0.5060
slope-off,153,10224608731728554503,97,0,0.7111,0.0060,0.0059,0.5765,0.5742,0.5262,0.5004,0.5335,0.5239,0.5925,0.8697,0.6896,0.5152,0.4724,0.4938,0.0489,0.0447,0.0372,0.0508,0.0363,0.0590,0.4931
slope-off,167,13034190362884368095,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,176,1192105503017259347,48,0,0.6623,10.3157,0.2069,0.5463,0.4225,0.4450,0.4115,0.5822,0.5419,0.6096,0.7449,0.8096,0.4605,0.4402,0.4718,0.0411,0.0320,0.0274,0.0492,0.0274,0.0599,0.5016
slope-off,187,3268293542169035211,1,0,0.7459,0.0203,0.6854,0.4384,0.6644,0.5803,0.3855,0.4747,0.3279,0.8729,0.5636,0.9159,0.4812,0.4632,0.5059,0.0083,0.0221,0.0539,0.0077,0.0000,0.0494,0.5348
slope-off,193,7592669476420368740,29,0,0.7243,11.3236,0.4563,0.6236,0.5079,0.6228,0.4885,0.5150,0.4236,0.8300,0.5526,0.7910,0.4929,0.4487,0.5167,0.0352,0.0183,0.0208,0.0266,0.0479,0.0252,0.5151
slope-off,221,1461138345978802220,1,0,0.7278,0.0000,0.0000,0.6122,0.7555,0.6944,0.4124,0.5128,0.6028,0.8062,0.3352,0.6291,0.4226,0.5077,0.4559,0.0000,0.0000,0.0131,0.0257,0.0523,0.0207,0.4124
slope-off,228,2909732184325731793,6,0,0.6380,22.7923,0.8330,0.5679,0.5761,0.5061,0.4479,0.5307,0.5673,0.2984,0.7898,0.7445,0.4832,0.4923,0.5207,0.1096,0.0776,0.0077,0.0606,0.0099,0.0261,0.5234
slope-off,229,7121220608874048226,66,0,0.7208,18.8660,0.4188,0.4874,0.4363,0.5834,0.4354,0.4720,0.5884,0.5058,0.6642,0.7491,0.5113,0.5181,0.4575,0.0374,0.0305,0.0359,0.0487,0.0524,0.0264,0.4701
