schema=1
code_revision=3da097c
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PredationVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=true
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
EvasiveFleeingEnabled=true
EvasiveFleeingStrength=4
ReproductionNeedFraction=0.45
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-on,80,13905439180133290932,1,0,0.8541,1.4400,0.2998,0.4849,0.5206,0.5074,0.3575,0.6267,0.5381,0.3854,0.5798,0.6238,0.4498,0.3934,0.4250,0.5520,0.6038,0.6020,0.6902,0.8250,0.0589,0.5023
slope-on,98,14743843122669233162,348,0,0.0727,3.0488,0.3369,0.5120,0.4892,0.4943,0.4880,0.4906,0.4880,0.5090,0.5099,0.5082,0.4826,0.5305,0.4956,0.2640,0.7188,0.2110,0.5046,0.4614,0.7649,0.5095
slope-on,101,7769860269743283705,3,0,0.1184,1.7421,0.2492,0.5304,0.4416,0.4549,0.5665,0.4104,0.5031,0.4940,0.3779,0.5439,0.4800,0.5108,0.4562,0.6963,0.8448,0.4563,0.5793,0.8828,0.1090,0.5763
slope-on,107,8509592632382769293,5,0,0.3436,18.9356,0.5774,0.5035,0.5117,0.4965,0.4754,0.5102,0.5674,0.4707,0.5498,0.4728,0.4908,0.4585,0.4310,0.6833,0.6877,0.8323,0.3094,0.8585,0.3123,0.5152
slope-on,114,9131235313374277872,322,0,0.5229,22.9912,0.3748,0.4861,0.5101,0.4720,0.4510,0.4823,0.5094,0.4999,0.5145,0.5597,0.4337,0.5227,0.4469,0.4083,0.7017,0.4914,0.6328,0.6195,0.4932,0.5213
slope-on,118,15058505636706721363,17,0,0.6179,6.3716,0.3322,0.4561,0.5865,0.4763,0.4679,0.5075,0.5059,0.5439,0.5673,0.5419,0.5016,0.4620,0.4342,0.3409,0.7462,0.6344,0.4536,0.8144,0.7768,0.4237
slope-on,120,538810339225046003,483,0,0.1479,3.0041,0.5632,0.5095,0.5186,0.5255,0.5307,0.5129,0.5306,0.5008,0.5113,0.5210,0.4930,0.4964,0.5025,0.2272,0.6292,0.3953,0.3863,0.4666,0.4581,0.5311
slope-on,128,5651475588371818901,499,0,0.4109,12.6593,0.8477,0.4976,0.4591,0.5214,0.4463,0.4670,0.5047,0.4915,0.4896,0.5553,0.5037,0.5148,0.4796,0.3895,0.8040,0.4846,0.3436,0.7818,0.4593,0.5431
slope-on,135,14935654501625480981,403,0,0.1242,3.5511,0.2700,0.4842,0.5011,0.4994,0.4918,0.4792,0.4978,0.5010,0.4856,0.4994,0.5270,0.4947,0.4465,0.1984,0.7714,0.7202,0.4620,0.4945,0.4865,0.4958
slope-on,147,16719762456227610554,11,0,0.1206,9.5528,0.3108,0.4350,0.4841,0.5166,0.5420,0.4640,0.4992,0.5748,0.5196,0.5205,0.4840,0.4554,0.4237,0.3287,0.8750,0.6902,0.8014,0.6906,0.3000,0.4976
