schema=1
code_revision=64648d9
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=40
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=true
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1
ReproductionNeedFraction=0.7
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,neutral_marker
slope-off,152,4453966694098723704,196,0,0.7770,1.2122,0.1863,0.6161,0.6538,0.4694,0.4158,0.7013,0.4288,0.9352,0.5006,0.6481,0.5000,0.5070,0.4803,0.5413
slope-off,153,7591005796584804506,2,0,0.1756,0.0000,0.0000,0.4752,0.6827,0.3839,0.4944,0.6534,0.4767,0.8371,0.9244,0.8389,0.4373,0.5236,0.5254,0.4648
slope-off,167,17924009690385229707,500,0,0.7716,5.5365,0.5088,0.3925,0.4881,0.4935,0.4938,0.4353,0.4816,0.7482,0.6303,0.4929,0.4216,0.5144,0.5028,0.4847
slope-off,176,4583670345813174820,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,187,15373376442050515717,335,0,0.0293,4.8695,0.3709,0.4396,0.4737,0.5341,0.5739,0.4164,0.5086,0.7209,0.7100,0.6977,0.4295,0.5007,0.5446,0.5006
slope-off,193,11622310222829700365,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,221,14576848266838245471,401,0,0.5050,2.5963,0.3701,0.5074,0.6303,0.5652,0.5775,0.5791,0.4727,0.8498,0.6146,0.6579,0.4652,0.4944,0.4988,0.5030
slope-off,228,11592505025561952553,417,0,0.4951,21.0562,0.4124,0.4543,0.5497,0.5577,0.4783,0.4687,0.6240,0.7133,0.7893,0.6274,0.4694,0.5234,0.5078,0.5093
slope-off,229,2044959043295894814,2,0,0.1072,15.4946,0.5731,0.2858,0.3062,0.3476,0.4828,0.5134,0.4747,0.8899,0.2185,0.9445,0.5145,0.4846,0.5393,0.4429
slope-off,238,16865913486499168007,29,0,0.0571,2.6306,0.2288,0.5069,0.5378,0.4186,0.5174,0.3605,0.6377,0.7655,0.5933,0.7332,0.4541,0.5055,0.5195,0.4969
slope-off,243,3939542062286953653,413,0,0.4774,19.9482,0.5989,0.4779,0.5671,0.5362,0.4512,0.4753,0.4746,0.7462,0.9129,0.6499,0.4249,0.4815,0.5126,0.5087
slope-off,262,7235644346434161458,427,0,0.5017,10.3489,0.5365,0.5491,0.4505,0.4778,0.4911,0.5534,0.5146,0.7731,0.6258,0.7279,0.4690,0.4886,0.4818,0.5098
slope-off,283,3409203969758140466,255,0,0.0230,3.6428,0.6891,0.4849,0.5320,0.5079,0.4967,0.4971,0.4991,0.6955,0.7504,0.7514,0.4382,0.5163,0.4943,0.5149
slope-off,284,13028599421815830363,229,0,0.7906,0.8300,0.1750,0.5582,0.5155,0.6185,0.4900,0.4184,0.5001,0.7678,0.5947,0.3687,0.4432,0.5278,0.4986,0.5377
slope-off,304,4011457523946988459,268,0,0.7788,14.0018,0.3964,0.5095,0.4337,0.4997,0.4855,0.6030,0.5667,0.8782,0.5394,0.7945,0.4625,0.5103,0.4473,0.5044
slope-off,311,1682363453819627124,8,0,0.0812,0.1227,0.1577,0.5924,0.6107,0.6152,0.5270,0.5766,0.5717,0.7237,0.7398,0.6529,0.3880,0.5384,0.4800,0.5129
slope-off,313,10305182225169529290,305,0,0.0391,12.3209,0.3468,0.5572,0.5489,0.4703,0.6077,0.4824,0.5560,0.6331,0.7300,0.8530,0.4734,0.5037,0.5459,0.5208
slope-off,316,8211256213718932351,8,0,0.0299,19.9592,0.4441,0.4659,0.4676,0.4331,0.5673,0.5028,0.4925,0.7967,0.4891,0.7289,0.4271,0.5341,0.5048,0.4620
slope-off,325,10943601307789302033,345,0,0.7772,1.1861,0.2365,0.5532,0.5447,0.4712,0.4317,0.4350,0.4692,0.6947,0.7324,0.6811,0.4500,0.4931,0.5105,0.5119
slope-off,328,30444565991867532,326,0,0.1495,21.3628,0.2899,0.4941,0.5085,0.4345,0.4824,0.4729,0.3925,0.7993,0.5603,0.6913,0.4762,0.5067,0.5071,0.4589
slope-off,330,14139070661353521200,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,42,11962404743320620306,297,0,0.2840,9.0066,0.6545,0.5501,0.6186,0.4819,0.4892,0.4997,0.5096,0.7190,0.7915,0.7897,0.4657,0.4646,0.5002,0.4938
slope-on,52,397475653098991045,153,0,0.0086,11.0254,0.5726,0.5371,0.5590,0.4805,0.5415,0.4962,0.5913,0.8095,0.2436,0.9010,0.4826,0.4804,0.5100,0.5030
slope-on,53,8006030165997031156,289,0,0.4988,14.0414,0.4124,0.5464,0.5200,0.4731,0.4242,0.5177,0.6753,0.8313,0.5556,0.5973,0.4726,0.4730,0.5116,0.5320
slope-on,55,11737726201151093349,375,0,0.7725,7.5373,0.6316,0.3769,0.4652,0.4933,0.6406,0.6137,0.6139,0.9281,0.8340,0.4926,0.4156,0.5245,0.5164,0.5533
slope-on,58,14557862703801184720,291,0,0.1867,11.3597,0.7384,0.4789,0.4914,0.4592,0.5143,0.5057,0.5956,0.8250,0.6790,0.7857,0.4614,0.5008,0.4954,0.4959
slope-on,69,2790973068213368717,269,0,0.7292,3.1862,0.4105,0.6044,0.4079,0.4836,0.4453,0.3602,0.3904,0.6227,0.6134,0.6727,0.4666,0.4632,0.4848,0.4862
slope-on,74,7066859440616519046,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,80,17585584724951309857,156,0,0.4295,3.2865,0.4361,0.5146,0.5632,0.5185,0.5616,0.5457,0.5738,0.8037,0.7408,0.6705,0.4495,0.5362,0.5182,0.5190
slope-on,98,2057970659194604077,122,0,0.0256,5.5268,0.4377,0.5014,0.5120,0.5112,0.5479,0.5347,0.4926,0.7314,0.5088,0.6032,0.4523,0.5503,0.4928,0.5029
slope-on,101,14107928903843267392,216,0,0.0051,4.0799,0.4228,0.5685,0.5694,0.5345,0.5982,0.4743,0.4914,0.7085,0.6820,0.7259,0.4690,0.5031,0.5243,0.5002
slope-on,107,14803112147438491213,204,0,0.7407,17.1743,0.5916,0.4790,0.4859,0.5790,0.4078,0.5751,0.5423,0.6501,0.8037,0.8599,0.4373,0.5144,0.4679,0.4312
slope-on,114,11795742714418522724,17,0,0.0418,21.7124,0.3332,0.4351,0.3934,0.5690,0.5333,0.5682,0.5782,0.7701,0.6841,0.5714,0.4343,0.5375,0.5281,0.5467
slope-on,118,11649765619461364971,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,120,10230789335987279514,172,0,0.6282,5.4951,0.8666,0.5356,0.5797,0.6043,0.4797,0.4813,0.5787,0.8990,0.2399,0.6659,0.4289,0.4677,0.5111,0.5174
slope-on,128,18020084644359275147,127,0,0.0100,6.5015,0.3826,0.4655,0.5041,0.4231,0.5450,0.4488,0.5933,0.6660,0.7168,0.5929,0.4701,0.5120,0.5244,0.4901
slope-on,135,11503344186139646743,4,0,0.0118,1.9824,0.3174,0.4421,0.4698,0.3687,0.6146,0.5194,0.6183,0.9027,0.5973,0.7228,0.4908,0.5166,0.4203,0.4917
slope-on,147,7181240763387055319,246,0,0.6770,10.7478,0.3350,0.4632,0.5171,0.5871,0.5985,0.3139,0.1644,0.6946,0.8164,0.5343,0.4409,0.5086,0.4664,0.4986
slope-on,148,6193484769145593275,54,0,0.0293,11.7804,0.2462,0.4558,0.5409,0.4265,0.4532,0.4661,0.6344,0.7444,0.6833,0.7371,0.4458,0.4797,0.4809,0.4976
slope-on,150,4160760228141421554,373,0,0.7091,4.9838,0.2997,0.3354,0.6672,0.5806,0.4731,0.4814,0.4075,0.6686,0.8101,0.6249,0.4382,0.5105,0.4747,0.5142
slope-on,152,8466239943126059502,154,0,0.7127,1.8024,0.3179,0.4848,0.5685,0.5655,0.4085,0.6736,0.4531,0.8298,0.4395,0.6800,0.4899,0.4953,0.5224,0.5290
slope-on,153,15457394461522054141,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,167,7487657158277975849,258,0,0.7221,5.3740,0.4155,0.3954,0.5064,0.4569,0.4581,0.4950,0.3947,0.8361,0.4764,0.7230,0.4375,0.5024,0.5034,0.4618
slope-on,176,17861062772383721390,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,187,15298259991787364226,280,0,0.0175,0.6371,0.0799,0.4620,0.4528,0.5042,0.5779,0.4259,0.5160,0.7880,0.5934,0.6822,0.4256,0.5145,0.5307,0.4721
slope-on,193,1257635765799617509,166,0,0.0038,11.3766,0.5198,0.6255,0.5146,0.5591,0.4835,0.4499,0.5070,0.6882,0.7365,0.7873,0.4118,0.4869,0.4834,0.5125
slope-on,221,11639368460498066576,333,0,0.5715,4.9258,0.5435,0.5353,0.5444,0.6278,0.5821,0.5737,0.5287,0.7584,0.5559,0.7194,0.4574,0.4804,0.5064,0.5120
slope-on,228,2854897861498296485,206,0,0.2603,20.1347,0.3842,0.4995,0.5175,0.5374,0.4501,0.5124,0.5278,0.8363,0.7727,0.6985,0.4368,0.4877,0.4822,0.5278
slope-on,229,14512628064545962881,238,0,0.5438,17.0308,0.3932,0.5354,0.4860,0.4852,0.4695,0.3868,0.5293,0.7495,0.4709,0.8709,0.4910,0.5171,0.4923,0.4765
slope-on,238,17959192525531841474,10,0,0.1155,0.0000,0.0000,0.4189,0.4943,0.4856,0.6298,0.4838,0.6428,0.8285,0.7422,0.6667,0.4423,0.4943,0.4812,0.5066
slope-on,243,2427837967400717666,308,0,0.6636,21.1696,0.5279,0.5302,0.5601,0.5279,0.4197,0.4941,0.4931,0.7499,0.9214,0.6555,0.4551,0.5013,0.4619,0.5374
slope-on,262,11712557317635382322,96,0,0.0043,2.7984,0.4225,0.5497,0.4246,0.5445,0.4532,0.5621,0.5121,0.8136,0.5185,0.7685,0.4660,0.4998,0.4748,0.5209
slope-on,283,14345723945417328939,74,0,0.0126,2.0976,0.2959,0.4350,0.5720,0.4757,0.4342,0.5355,0.5348,0.7185,0.7441,0.7250,0.4516,0.5138,0.5021,0.5115
slope-on,284,15990175330061306091,332,0,0.7461,1.3439,0.2290,0.3828,0.4919,0.5893,0.4929,0.3693,0.5765,0.8115,0.5830,0.5442,0.4577,0.4811,0.5119,0.5012
slope-on,304,5186856241560321806,315,0,0.2304,11.5697,0.4761,0.4362,0.5211,0.4693,0.5115,0.5234,0.5385,0.8553,0.3957,0.7065,0.4654,0.4973,0.4708,0.5066
slope-on,311,9043536014700122668,279,0,0.3160,0.2135,0.0900,0.5770,0.5402,0.5693,0.4351,0.5127,0.5248,0.7423,0.6193,0.7861,0.4690,0.5162,0.4776,0.4906
slope-on,313,15845298118905497860,432,0,0.5521,12.7215,0.3909,0.4173,0.6260,0.4971,0.5810,0.4347,0.4799,0.6413,0.7092,0.8168,0.4667,0.5028,0.5309,0.4935
slope-on,316,14090204327362140725,359,0,0.2039,22.0594,0.4179,0.4370,0.5371,0.5687,0.5161,0.4920,0.4853,0.7116,0.5888,0.7412,0.4768,0.5071,0.4959,0.5075
slope-on,325,7491222421281312229,377,0,0.5112,1.8266,0.3817,0.5282,0.5301,0.5065,0.4337,0.4435,0.4572,0.6987,0.8070,0.6889,0.4096,0.4992,0.5219,0.5209
slope-on,328,12611011724412203677,34,0,0.0005,20.3860,0.3492,0.4322,0.4470,0.5317,0.4626,0.5790,0.4722,0.7408,0.7658,0.5707,0.4183,0.4709,0.5019,0.4774
slope-on,330,14765444722005867759,2,0,0.4158,4.2921,0.2416,0.3171,0.3383,0.5815,0.5719,0.4324,0.5167,0.9986,0.3561,0.9431,0.4549,0.5486,0.4290,0.5321
