schema=1
code_revision=0ef2e4e
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=6
ReproductionNeedFraction=0.7
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-on,118,4458525700121422406,85,0,0.7682,7.1187,0.3052,0.5268,0.4792,0.6397,0.4470,0.4935,0.6517,0.5864,0.8065,0.6265,0.4723,0.4430,0.5008,0.0498,0.0422,0.0376,0.0532,0.0493,0.0411,0.4880
slope-on,120,15196263903730488334,12,0,0.8017,0.0000,0.0000,0.3645,0.6128,0.5333,0.5555,0.4288,0.2668,0.3442,0.4154,0.4897,0.4695,0.4850,0.5162,0.0243,0.0121,0.0643,0.0260,0.0235,0.0196,0.5103
slope-on,128,7238135654053164839,40,0,0.8340,16.9447,0.9795,0.3197,0.5855,0.4306,0.4073,0.5961,0.6554,0.6054,0.8453,0.7955,0.4526,0.5007,0.4574,0.0206,0.0236,0.0336,0.0248,0.0645,0.0426,0.5239
slope-on,135,10878805572060179499,57,0,0.7724,5.0435,0.2621,0.5452,0.5243,0.6033,0.5287,0.3636,0.4899,0.8269,0.5704,0.7756,0.5303,0.5216,0.4808,0.0444,0.0405,0.0313,0.0295,0.0324,0.0447,0.5261
slope-on,147,18396852877256826704,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,148,7524992289373379028,54,0,0.7146,12.7381,0.4035,0.6380,0.5218,0.4013,0.3476,0.5127,0.4974,0.5338,0.5422,0.7911,0.4983,0.4844,0.5214,0.0580,0.0297,0.0474,0.0259,0.0331,0.0382,0.4948
slope-on,150,9250595340414470738,20,0,0.7292,5.0098,0.3894,0.4397,0.5546,0.5920,0.4835,0.5256,0.4177,0.4702,0.4115,0.6566,0.5335,0.5406,0.4574,0.0423,0.0289,0.0190,0.0406,0.0245,0.1199,0.5106
slope-on,152,3188960136019081321,15,0,0.7204,0.0000,0.0000,0.6196,0.5048,0.3615,0.2023,0.5557,0.5114,0.2407,0.9749,0.8154,0.5041,0.4536,0.5562,0.0350,0.0164,0.0816,0.0423,0.0124,0.0352,0.5158
slope-on,153,18017379869149391120,164,0,0.7754,0.1071,0.0504,0.5378,0.5576,0.4273,0.5535,0.5808,0.5370,0.6776,0.8188,0.7695,0.5078,0.4819,0.4569,0.0641,0.0521,0.0501,0.0545,0.0370,0.0592,0.4752
slope-on,167,1917808774126962290,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,176,12608277590647840638,35,0,0.7864,10.1536,0.3001,0.4646,0.3896,0.4473,0.6214,0.5038,0.5787,0.6795,0.5347,0.5752,0.4318,0.4334,0.4981,0.0386,0.0437,0.0280,0.0429,0.0352,0.0354,0.4962
slope-on,187,17217943360277504039,6,0,0.7332,1.7133,0.0939,0.6034,0.4146,0.5325,0.5305,0.5011,0.4685,0.6650,0.6900,0.3920,0.5782,0.5611,0.4843,0.0043,0.0398,0.0366,0.0218,0.0667,0.0717,0.5685
slope-on,193,15762271628808942663,54,0,0.7909,11.0870,0.5646,0.6138,0.4700,0.5539,0.5163,0.4995,0.4129,0.5587,0.6778,0.8587,0.4345,0.4552,0.5345,0.0451,0.0244,0.0440,0.0319,0.0464,0.0553,0.5327
slope-on,221,3780189963936454995,16,0,0.6961,0.2365,0.1342,0.5568,0.5035,0.6210,0.4857,0.4879,0.6154,0.5716,0.7140,0.6536,0.5363,0.4617,0.4921,0.0426,0.0146,0.0537,0.0241,0.1163,0.0600,0.5111
slope-on,228,14711483279349634710,19,0,0.7993,22.0615,0.5522,0.5207,0.4869,0.4850,0.4741,0.4706,0.5177,0.8757,0.5860,0.7351,0.4877,0.5067,0.5667,0.0681,0.0722,0.0099,0.0734,0.0391,0.0542,0.5177
slope-on,229,17943452805585629577,110,0,0.7802,16.2828,0.5064,0.5444,0.4486,0.5353,0.4698,0.4580,0.4691,0.7653,0.5877,0.7772,0.5130,0.4835,0.4802,0.0362,0.0319,0.0601,0.0526,0.0469,0.0371,0.5008
slope-on,238,2352805687956347796,39,0,0.7572,3.7690,0.4574,0.4969,0.4732,0.4719,0.5989,0.4571,0.6824,0.5985,0.8454,0.7993,0.5541,0.5022,0.5233,0.0280,0.0416,0.0354,0.0502,0.0366,0.0337,0.5369
slope-on,243,3021920998934970812,48,0,0.7536,17.5983,0.6286,0.4695,0.3676,0.4563,0.3978,0.4857,0.4374,0.5613,0.9278,0.6547,0.5107,0.4845,0.5112,0.0432,0.0495,0.0274,0.0277,0.0471,0.0366,0.5420
