schema=1
code_revision=9a7284d
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PredationVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=true
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=true
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
ReproductionNeedFraction=0.4
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,42,15102684699316212528,173,0,0.7002,8.7194,1.1003,0.4526,0.4779,0.4787,0.4384,0.5279,0.5375,0.5450,0.4492,0.4584,0.5258,0.5141,0.4912,0.2658,0.5376,0.1676,0.3216,0.8843,0.3307,0.4314
slope-off,52,8037693197164123002,166,0,0.7522,7.2985,0.5011,0.4590,0.4888,0.4739,0.4613,0.5466,0.5119,0.4975,0.5367,0.5202,0.5344,0.4354,0.4847,0.0585,0.7586,0.7050,0.4831,0.5899,0.0755,0.4698
slope-off,53,14978000621011161547,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,55,8147140244971093715,101,0,0.6632,8.1533,0.5940,0.5004,0.5032,0.5072,0.4328,0.5089,0.4933,0.4891,0.5588,0.5398,0.5131,0.4997,0.4864,0.5679,0.9354,0.1554,0.3980,0.7037,0.6567,0.5074
slope-off,58,10731826698762639664,237,0,0.2600,15.8537,0.5007,0.5129,0.5682,0.5094,0.5024,0.5173,0.4867,0.4766,0.4484,0.5363,0.4999,0.5168,0.5165,0.0781,0.5088,0.1893,0.7192,0.6237,0.5849,0.5093
slope-off,69,17644682903721847762,41,0,0.6067,2.8965,0.4039,0.5896,0.5269,0.5272,0.5116,0.5370,0.4940,0.4808,0.4791,0.5311,0.5105,0.4480,0.4624,0.7450,0.8276,0.1459,0.6418,0.7441,0.8147,0.4682
slope-off,74,6196043114210798221,97,0,0.6365,3.8430,0.4822,0.5040,0.4952,0.4560,0.5278,0.5138,0.5171,0.4553,0.5245,0.5440,0.5208,0.5582,0.4559,0.3139,0.7814,0.5445,0.1903,0.7743,0.3498,0.4851
slope-off,80,3860744705487588849,71,0,0.6210,13.2864,0.7323,0.4778,0.4733,0.5118,0.5069,0.5280,0.4765,0.4965,0.4408,0.5001,0.4610,0.5166,0.4617,0.4555,0.8794,0.3537,0.3539,0.8357,0.4235,0.5442
slope-off,98,1303343889679445750,165,0,0.6720,4.1609,0.4161,0.4708,0.4990,0.4967,0.4576,0.5896,0.4549,0.4683,0.5040,0.5012,0.4951,0.5382,0.4998,0.4172,0.9144,0.2960,0.2692,0.7675,0.3856,0.5103
slope-off,101,10119894121143589295,26,0,0.5899,1.7422,0.1772,0.5205,0.5066,0.5174,0.5402,0.4624,0.4582,0.4981,0.5004,0.5621,0.4504,0.4657,0.5003,0.9331,0.8504,0.2579,0.6287,0.5012,0.3964,0.5448
