schema=1
code_revision=0ef2e4e
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=12
ReproductionNeedFraction=0.7
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,42,8791840356405275868,1,0,0.8545,13.1901,1.0104,0.3823,0.7024,0.6016,0.5177,0.5077,0.2843,0.1824,0.9891,0.8353,0.5238,0.5872,0.4457,0.1039,0.0719,0.0912,0.0111,0.1237,0.0180,0.5019
slope-off,52,12220583396516859560,6,0,0.7974,7.2878,0.5219,0.3721,0.3684,0.4227,0.5806,0.5459,0.5612,0.6910,0.5570,0.9282,0.5044,0.5032,0.4980,0.0098,0.0360,0.0050,0.0371,0.0173,0.0251,0.5060
slope-off,53,5990163200284971041,6,0,0.7804,11.6450,0.4694,0.3708,0.5335,0.5087,0.4790,0.5341,0.5819,0.3238,0.8525,0.7672,0.4413,0.4502,0.5914,0.0180,0.0176,0.0232,0.0200,0.0394,0.0608,0.5583
slope-off,55,7852740692555201690,1,0,0.7795,16.5796,0.4937,0.6378,0.2905,0.3571,0.6559,0.4250,0.5176,0.7038,0.5071,0.8944,0.4181,0.6122,0.5133,0.0030,0.0000,0.0000,0.0719,0.0000,0.0404,0.6382
slope-off,58,15970109241236709473,14,0,0.7993,13.1466,0.7813,0.4487,0.4950,0.3594,0.3369,0.5774,0.6174,0.6475,0.7844,0.9073,0.4608,0.5021,0.4816,0.0363,0.0566,0.0272,0.0350,0.0489,0.0205,0.5485
slope-off,69,3793184769006538208,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,74,8660367389782194071,8,0,0.7502,0.7300,0.4490,0.5728,0.3936,0.5126,0.5207,0.5131,0.6062,0.5922,0.8513,0.8812,0.5404,0.5261,0.4334,0.0240,0.0125,0.0211,0.0730,0.0883,0.0143,0.4577
slope-off,80,4926386260006603914,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,98,8026996402036657322,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,101,10449812640264326730,2,0,0.7919,3.4683,0.3457,0.7320,0.6059,0.4711,0.6440,0.4777,0.9458,0.5205,0.8485,0.9153,0.4833,0.4650,0.5625,0.0440,0.0111,0.0399,0.0224,0.1110,0.0412,0.5524
slope-off,107,16856009228874151381,12,0,0.7712,11.1384,0.7982,0.4837,0.5746,0.4250,0.4522,0.4772,0.6478,0.2276,0.6136,0.8660,0.4853,0.5204,0.4410,0.0496,0.0321,0.0378,0.0230,0.0495,0.0325,0.5404
slope-off,114,15732134160429624015,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,118,14140025910153839744,11,0,0.7601,6.6687,0.3382,0.4535,0.5278,0.6530,0.5503,0.4318,0.4871,0.5139,0.4656,0.8498,0.4449,0.4428,0.4974,0.0245,0.0160,0.0404,0.0477,0.0355,0.0293,0.4831
slope-off,120,11483575712572368905,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,128,8300262335087813929,2,0,0.6714,13.2102,1.3567,0.5054,0.4861,0.4601,0.3516,0.5172,0.6154,0.3213,0.7363,0.6602,0.5434,0.5313,0.4990,0.0087,0.0250,0.0363,0.0150,0.0648,0.0497,0.4841
slope-off,135,17547312504755798960,3,0,0.7587,4.0435,0.3441,0.3549,0.4726,0.4946,0.6097,0.2923,0.5708,0.4491,0.6445,0.8889,0.5561,0.5163,0.5180,0.0596,0.0220,0.0093,0.0115,0.0604,0.0279,0.4471
slope-off,147,14393813849136944509,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,148,2911519574994343968,3,0,0.7996,11.3138,0.3401,0.5935,0.5829,0.4742,0.6038,0.5226,0.6292,0.5596,0.6536,0.7689,0.4774,0.5581,0.5648,0.0888,0.0116,0.0346,0.0096,0.0511,0.0376,0.5141
slope-off,150,4953598924857292493,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,152,4367127223237962225,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,153,1609652735104381331,4,0,0.7027,0.0000,0.0000,0.4794,0.6803,0.3367,0.6152,0.6972,0.4954,0.4397,0.9331,0.6642,0.5847,0.4856,0.5051,0.0400,0.0303,0.0272,0.0490,0.0252,0.0370,0.5082
slope-off,167,10135848771310555615,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,176,10610945525279376799,5,0,0.7756,11.3271,0.1485,0.4887,0.4861,0.3692,0.6687,0.3240,0.4079,0.8693,0.8946,0.9260,0.5007,0.5431,0.4258,0.0254,0.0739,0.0519,0.0088,0.0253,0.0830,0.4923
slope-off,187,6032205608116066787,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,193,7278768034980814431,11,0,0.7007,12.3860,0.3400,0.6684,0.5338,0.5809,0.5694,0.6847,0.4979,0.3806,0.8480,0.9384,0.4970,0.4839,0.5351,0.0321,0.0060,0.0361,0.0326,0.0260,0.0221,0.4659
slope-off,221,2927607743773747620,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,228,6397165879807423893,4,0,0.6818,20.3370,0.6669,0.4093,0.4870,0.6297,0.4806,0.5011,0.5340,0.4492,0.8389,0.7145,0.5148,0.4822,0.5119,0.1241,0.0153,0.0120,0.1074,0.0092,0.0501,0.4804
slope-off,229,14098146364323922040,8,0,0.7392,18.1618,0.4441,0.6239,0.4401,0.4688,0.5138,0.5057,0.5456,0.5730,0.4598,0.8785,0.5465,0.4948,0.4787,0.0305,0.0191,0.0370,0.0378,0.0329,0.0268,0.4907
slope-off,238,14900444729183638941,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-off,243,526354669020646176,5,0,0.7316,15.3140,0.8305,0.3436,0.6392,0.6783,0.4761,0.5582,0.4274,0.4425,0.8886,0.5254,0.4425,0.5137,0.5000,0.0064,0.0158,0.0407,0.0466,0.0209,0.0273,0.5024
slope-on,42,2983231541120468822,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,52,15634311646444357018,7,0,0.8072,11.0025,0.4345,0.4219,0.4271,0.4144,0.3515,0.5086,0.6767,0.8995,0.2427,0.9743,0.5195,0.4822,0.5289,0.0215,0.0780,0.0115,0.0723,0.0336,0.0454,0.5588
slope-on,53,3067075203977168763,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,55,7140109985490295814,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,58,9066665106534272396,8,0,0.8168,12.7352,0.6583,0.3913,0.4609,0.5934,0.6800,0.5827,0.6020,0.7743,0.6529,0.9200,0.4544,0.4949,0.4204,0.0323,0.0477,0.0225,0.0347,0.0228,0.0685,0.5522
slope-on,69,10253926046726000967,1,0,0.7741,1.1237,0.4445,0.4363,0.5347,0.6624,0.5034,0.5123,0.2888,0.6191,0.1880,0.7870,0.4453,0.4920,0.4627,0.0000,0.0000,0.0537,0.0412,0.0175,0.0833,0.4908
slope-on,74,16451863690119363570,6,0,0.7626,1.1056,0.3788,0.6667,0.5038,0.5097,0.4887,0.4385,0.5986,0.5374,0.8241,0.9002,0.4263,0.5370,0.4907,0.0809,0.0186,0.0307,0.0339,0.0796,0.0159,0.4821
slope-on,80,14296938472195560137,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
