schema=1
code_revision=0ef2e4e
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=IntentUtilityV1
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=true
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=6
ReproductionNeedFraction=0.7
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,229,9018415896279971877,72,0,0.7661,18.0428,0.5461,0.5738,0.3838,0.4924,0.5108,0.3489,0.5388,0.6906,0.6001,0.8486,0.5423,0.5143,0.4835,0.0307,0.0394,0.0509,0.0534,0.0731,0.0399,0.4667
slope-off,238,4491679624459018820,29,0,0.5602,0.7132,0.1019,0.4869,0.4467,0.5129,0.6503,0.4730,0.6148,0.3252,0.4946,0.8679,0.5320,0.5362,0.4532,0.0226,0.0330,0.0517,0.0611,0.0296,0.0309,0.5351
slope-off,243,15139878530272887748,52,0,0.7529,15.7079,0.6444,0.4747,0.5045,0.4837,0.4529,0.5919,0.4381,0.3890,0.8017,0.5776,0.5014,0.4673,0.4968,0.0389,0.0262,0.0364,0.0337,0.0616,0.0354,0.5211
slope-on,42,6640410551936579526,33,0,0.7913,5.5943,0.9016,0.6006,0.4981,0.3931,0.2737,0.4398,0.5435,0.7748,0.5592,0.9191,0.4905,0.4885,0.4253,0.0284,0.0382,0.0633,0.0856,0.0459,0.0240,0.5086
slope-on,52,6109555399748543552,103,0,0.7898,5.5439,0.4140,0.6064,0.4981,0.5126,0.3967,0.4753,0.5113,0.8437,0.3876,0.8610,0.4798,0.4830,0.5031,0.0403,0.0796,0.0336,0.0298,0.0299,0.0476,0.5120
slope-on,53,8898554100656487575,58,0,0.6538,11.9081,0.5228,0.3866,0.3112,0.3737,0.4680,0.4844,0.5485,0.3990,0.7777,0.7450,0.5077,0.4943,0.4875,0.0401,0.0381,0.0343,0.0615,0.0449,0.0557,0.5450
slope-on,55,5370049585028398966,25,0,0.7153,6.1038,0.5964,0.5920,0.4359,0.4603,0.5203,0.4176,0.5865,0.2755,0.6872,0.8652,0.4805,0.5042,0.5078,0.0493,0.0368,0.0688,0.0665,0.0408,0.0351,0.5364
slope-on,58,2851874439107775512,116,0,0.7613,15.1090,0.5157,0.5491,0.4286,0.4333,0.4619,0.5188,0.5269,0.6530,0.8115,0.7637,0.4993,0.4837,0.5220,0.0607,0.0405,0.0412,0.0366,0.0498,0.0390,0.4978
slope-on,69,13240167933366512703,58,0,0.6324,1.9548,0.4462,0.4723,0.4790,0.5271,0.4817,0.6216,0.4281,0.3846,0.6384,0.7848,0.4751,0.4519,0.4898,0.0384,0.0233,0.0248,0.0454,0.0398,0.0524,0.4873
slope-on,74,11079195236909937319,152,0,0.7067,3.9328,0.4435,0.5057,0.4645,0.4249,0.4546,0.4744,0.5551,0.5988,0.8292,0.8737,0.4739,0.4950,0.4181,0.0331,0.0459,0.0673,0.0342,0.0340,0.0248,0.5159
slope-on,80,11671575717677273794,34,0,0.7480,9.5309,0.7888,0.6059,0.4751,0.5212,0.4990,0.5223,0.5013,0.5453,0.5096,0.6569,0.5350,0.5042,0.4959,0.0357,0.0437,0.0617,0.0606,0.0170,0.0374,0.5122
slope-on,98,9153871233033073295,9,0,0.7733,0.3773,0.0987,0.6099,0.2661,0.4611,0.3518,0.6007,0.4564,0.7802,0.3386,0.6353,0.4857,0.5582,0.5509,0.0318,0.0065,0.0622,0.0960,0.0072,0.0245,0.4863
slope-on,101,998552696703954124,139,0,0.7152,1.5254,0.2526,0.6021,0.4971,0.5006,0.5684,0.4693,0.6638,0.4830,0.8611,0.7586,0.5037,0.4769,0.5452,0.0499,0.0515,0.0454,0.0294,0.0548,0.0481,0.5257
slope-on,107,10422800687259889703,88,0,0.6062,16.1422,0.6002,0.4952,0.4534,0.4485,0.4049,0.4912,0.5641,0.3441,0.8298,0.7367,0.4689,0.5147,0.4891,0.0774,0.0528,0.0386,0.0418,0.0378,0.0388,0.4639
slope-on,114,10950804768564847626,5,0,0.7066,22.4421,0.3597,0.5204,0.1882,0.5099,0.4061,0.4733,0.4691,0.5626,0.2875,0.4541,0.5119,0.4842,0.4686,0.0380,0.0911,0.0774,0.0516,0.0135,0.0231,0.5857
slope-on,118,4607250664567561260,148,0,0.7649,7.7934,0.2583,0.4417,0.5011,0.6222,0.4787,0.4606,0.5719,0.6313,0.8083,0.7044,0.4798,0.4398,0.4949,0.0407,0.0394,0.0303,0.0482,0.0544,0.0333,0.4767
slope-on,120,11469162889698529336,43,0,0.5288,0.0000,0.0000,0.5045,0.4696,0.5301,0.5560,0.4825,0.5758,0.2328,0.6157,0.5638,0.4388,0.4790,0.4668,0.0458,0.0288,0.0573,0.0491,0.0294,0.0433,0.5885
slope-on,128,3983373961610353050,100,0,0.7580,12.2839,1.1546,0.3927,0.4928,0.4081,0.4382,0.5130,0.5867,0.5461,0.8454,0.8125,0.5333,0.5226,0.4940,0.0311,0.0405,0.0337,0.0317,0.0414,0.0515,0.5235
slope-on,135,7672358556848071171,52,0,0.7717,4.2418,0.2676,0.4397,0.5856,0.5980,0.5978,0.4139,0.4584,0.6214,0.6974,0.7550,0.4822,0.4860,0.5054,0.0623,0.0454,0.0372,0.0221,0.0399,0.0297,0.5026
slope-on,147,11137883736061001413,14,0,0.7805,13.5746,0.3020,0.5292,0.5215,0.5327,0.5820,0.3475,0.3462,0.5847,0.4144,0.5847,0.4793,0.5285,0.5366,0.0445,0.0287,0.0214,0.0470,0.0455,0.0229,0.4754
slope-on,148,2700612772659494820,61,0,0.7718,10.5523,0.3805,0.5731,0.5882,0.4567,0.3971,0.5051,0.5384,0.6314,0.5900,0.7504,0.4919,0.5151,0.5008,0.0516,0.0462,0.0577,0.0282,0.0332,0.0512,0.4981
slope-on,150,17608259822631626211,39,0,0.7201,5.4048,0.5471,0.5745,0.5711,0.6218,0.4821,0.5047,0.4605,0.4525,0.6646,0.7011,0.4780,0.5089,0.4829,0.0423,0.0543,0.0303,0.0321,0.0276,0.0586,0.4997
slope-on,152,2712147371443828192,39,0,0.6386,0.0000,0.0000,0.5571,0.4820,0.3207,0.2985,0.6209,0.5043,0.1574,0.4555,0.8044,0.5274,0.4903,0.5067,0.0388,0.0284,0.0671,0.0391,0.0438,0.0397,0.4933
slope-on,153,10851316750306279742,137,0,0.7656,0.2214,0.0639,0.5415,0.5387,0.4097,0.5749,0.6044,0.5501,0.6133,0.8302,0.7750,0.4767,0.5034,0.4808,0.0555,0.0468,0.0406,0.0393,0.0322,0.0450,0.5053
slope-on,167,6425650505844220580,25,0,0.7221,3.4550,0.2385,0.5410,0.4446,0.4420,0.4332,0.5046,0.5601,0.2715,0.5097,0.7957,0.4961,0.5433,0.5198,0.0464,0.0448,0.0347,0.0548,0.0097,0.0486,0.5190
slope-on,176,164692346280710561,121,0,0.6888,9.8811,0.2408,0.5119,0.5281,0.4753,0.4656,0.4874,0.5434,0.6399,0.8389,0.7547,0.4703,0.4912,0.5221,0.0727,0.0479,0.0308,0.0415,0.0502,0.0254,0.5008
slope-on,187,10394941249218621171,21,0,0.7444,1.3241,0.3685,0.5935,0.5802,0.4931,0.5268,0.4211,0.4653,0.4908,0.6127,0.4979,0.5282,0.5152,0.4997,0.0272,0.0611,0.0345,0.0142,0.0298,0.0509,0.4962
slope-on,193,5825573373886324413,51,0,0.7697,12.8833,0.2662,0.6656,0.4960,0.5839,0.5360,0.5292,0.4491,0.4711,0.5529,0.9520,0.4626,0.4744,0.5455,0.0461,0.0235,0.0482,0.0406,0.0513,0.0331,0.5186
slope-on,221,6543038673920091205,23,0,0.7511,0.1300,0.1097,0.4312,0.6278,0.4472,0.4466,0.4551,0.5991,0.3571,0.3622,0.7810,0.5634,0.4999,0.4898,0.0293,0.0203,0.0613,0.0920,0.0682,0.0114,0.5157
slope-on,228,8908173704587087629,63,0,0.7772,21.4085,0.5195,0.4929,0.5687,0.5022,0.4469,0.4763,0.6191,0.7527,0.6975,0.8300,0.4999,0.5396,0.5015,0.0805,0.0507,0.0281,0.0332,0.0418,0.0506,0.5279
slope-on,229,17983655168863092906,109,0,0.7298,17.1705,0.3795,0.5493,0.4878,0.5154,0.4630,0.4932,0.4816,0.7378,0.4842,0.7883,0.5007,0.4917,0.4680,0.0340,0.0309,0.0579,0.0563,0.0446,0.0435,0.4879
slope-on,238,16627516542771697295,52,0,0.7054,0.0000,0.0000,0.4677,0.4560,0.5456,0.7235,0.4982,0.5985,0.3382,0.7781,0.8802,0.4982,0.5178,0.4813,0.0324,0.0400,0.0467,0.0497,0.0663,0.0622,0.4242
slope-on,243,15902576257317164097,110,0,0.7162,19.7717,0.6069,0.4878,0.4720,0.5066,0.4336,0.5224,0.4911,0.5364,0.8525,0.7542,0.5216,0.4885,0.4868,0.0367,0.0441,0.0352,0.0423,0.0535,0.0365,0.5572
