arm,seed,sample,sample_count,tick,population,extinct_at_end,at_cap,peak_population,starvation_deaths,dehydration_deaths,age_deaths,health_deaths,predation_deaths,starvation_deaths_interval,total_deaths_interval,plant_patches,seed_eligible_patches,plant_biomass,plant_growth_cumulative,plant_offtake_cumulative,plant_mortality_cumulative,mean_energy_fraction,behavior_hash
control,49,8,27,21333,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,7089041626491147200
control,49,9,27,24000,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,17204287184030993479
control,49,10,27,26666,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,16420596611329296533
control,49,11,27,29333,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,10715684625017483264
control,49,12,27,32000,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,7675211748174936199
control,49,13,27,34666,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,3976577178617021909
control,49,14,27,37333,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,2793883171887774272
control,49,15,27,40000,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,8589628882995851463
control,49,16,27,42666,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,6293451383179268373
control,49,17,27,45333,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,8044728239975104640
control,49,18,27,48000,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,11398571423336046855
control,49,19,27,50666,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,4106729125021524053
control,49,20,27,53333,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,15792868092932477120
control,49,21,27,56000,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,4198496122772234567
control,49,22,27,58666,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,17122572380306987413
control,49,23,27,61333,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,9111636695845179648
control,49,24,27,64000,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,15819756249399414151
control,49,25,27,66666,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,6031883357202874069
control,49,26,27,69333,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,16205174307822666560
control,49,27,27,72000,0,1,0,476,390,0,374,0,0,0,0,0,0,0,21930.5664,14615.8252,7743.7134,,4074511197808433607
control,50,1,27,2666,33,1,0,327,0,0,4,0,0,0,4,23,23,1652.4102,2938.1877,429.4335,1288.3521,0.7837,15614546844402867085
control,50,2,27,5333,46,1,0,327,0,0,30,0,0,0,26,23,23,1635.1929,5749.8667,1323.1261,3223.5217,0.7464,10618093979538417450
control,50,3,27,8000,63,1,0,327,0,0,54,5,0,0,29,24,21,1564.5581,8932.293,2571.5601,5228.0767,0.7571,5599250643399385703
control,50,4,27,10666,119,1,0,327,0,0,89,6,0,0,36,22,19,1437.8324,13083.6641,4556.9126,7520.8374,0.7997,1072541349650171411
control,50,5,27,13333,177,1,0,327,0,0,156,6,0,0,67,19,12,853.5558,17797.0801,7954.2236,9421.082,0.6482,10656350101880514508
control,50,6,27,16000,312,1,0,327,3,0,280,7,0,3,128,20,14,1008.6853,24590.1699,13279.125,10734.4932,0.7448,12077767102267356082
control,50,7,27,18666,327,1,0,327,39,0,441,7,0,36,197,9,0,4.0069,30641.2715,19623.3672,11448.7959,0.053,1562691577992776906
control,50,8,27,21333,0,1,0,327,327,1,479,7,0,288,327,0,0,0,30875.8184,19850.7715,11459.5947,,7815444925936236438
control,50,9,27,24000,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,1435980186456369009
control,50,10,27,26666,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,5748778234136586051
control,50,11,27,29333,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,3832449125989049430
control,50,12,27,32000,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,2953570351426621489
control,50,13,27,34666,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,16178469440640604163
control,50,14,27,37333,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,7644395298372767766
control,50,15,27,40000,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,9299398818005007345
control,50,16,27,42666,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,7764201620185760707
control,50,17,27,45333,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,14342465799060878550
control,50,18,27,48000,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,12360165917426360497
control,50,19,27,50666,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,14562592387988088963
control,50,20,27,53333,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,16362642025303927958
control,50,21,27,56000,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,1695431138379470961
control,50,22,27,58666,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,14440527298148303939
control,50,23,27,61333,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,11801870137839374678
control,50,24,27,64000,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,2799998896899112241
control,50,25,27,66666,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,14898230658340199683
control,50,26,27,69333,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,8051283657438805270
control,50,27,27,72000,0,1,0,327,327,1,479,7,0,0,0,0,0,0,30875.8184,19850.7715,11459.5947,,17249209996189608177
control,51,1,27,2666,34,1,0,434,0,0,4,0,0,0,4,22,19,1418.4508,2855.1226,441.915,1426.7611,0.7791,2750436830623438523
control,51,2,27,5333,66,1,0,434,0,0,27,0,0,0,23,23,23,1641.0623,6048.3311,1476.7321,3362.4438,0.8037,4063463983912907108
control,51,3,27,8000,211,1,0,434,0,0,60,0,0,0,33,22,21,1498.4452,10709.7402,4203.2285,5439.7876,0.7996,13515196341387582672
control,51,4,27,10666,434,1,0,434,5,0,131,1,0,5,77,16,3,282.9784,18059.6465,11108.8398,7100.3896,0.6865,4530939368589531861
control,51,5,27,13333,0,1,0,434,371,1,225,2,0,366,462,0,0,0,19574.0215,12861.2773,7145.8926,,8861707821083068537
control,51,6,27,16000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,4022506327050213030
control,51,7,27,18666,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,2901167733480176148
control,51,8,27,21333,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,12653685408295806777
control,51,9,27,24000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,1165912393872851302
control,51,10,27,26666,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,741538758016838868
control,51,11,27,29333,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,3120915233722853113
control,51,12,27,32000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,14844217063923894054
control,51,13,27,34666,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,2342646948209540244
control,51,14,27,37333,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,18020012944541415353
control,51,15,27,40000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,646531525915204070
control,51,16,27,42666,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,12087184964046708052
control,51,17,27,45333,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,2997943248397795193
control,51,18,27,48000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,7226398889414060454
control,51,19,27,50666,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,11382601681748348180
control,51,20,27,53333,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,16948487875550263865
control,51,21,27,56000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,16475741964104640614
control,51,22,27,58666,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,13471530247244959700
control,51,23,27,61333,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,14422095395595123193
control,51,24,27,64000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,18410958564581464614
control,51,25,27,66666,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,4590022008553069460
control,51,26,27,69333,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,10466490941296706233
control,51,27,27,72000,0,1,0,434,371,1,225,2,0,0,0,0,0,0,19574.0215,12861.2773,7145.8926,,3864629805152789734
control,52,1,27,2666,41,1,0,468,0,0,1,0,0,0,1,20,19,1347.2836,2808.2583,457.3251,1435.6603,0.7908,5536607464080470353
control,52,2,27,5333,84,1,0,468,0,0,20,0,0,0,19,21,18,1315.9108,5922.4668,1746.0544,3292.3667,0.7656,12423303977058334570
control,52,3,27,8000,174,1,0,468,0,0,58,4,0,0,42,18,18,1280.6271,10363.3516,4087.8584,5426.5044,0.7749,8710851752042851390
control,52,4,27,10666,395,1,0,468,0,0,127,4,0,0,69,20,16,1222.616,17926.7441,9611.0498,7524.4507,0.7875,15438544095580382673
control,52,5,27,13333,468,1,0,468,36,0,282,4,0,36,191,13,0,110.5868,25753.6602,17271.1465,8805.4707,0.3187,18162792449613126287
control,52,6,27,16000,120,1,0,468,289,1,424,6,0,253,398,3,0,3.3881,28711.3066,20163.2793,8976.5898,0.0152,15576978747936452741
control,52,7,27,18666,0,1,0,468,397,1,436,6,0,108,120,0,0,0,28747.8887,20199.7559,8980.21,,18389762991872809089
control,52,8,27,21333,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,12029031587505092204
control,52,9,27,24000,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,1307896754058856055
control,52,10,27,26666,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,16295543275650858433
control,52,11,27,29333,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,13528197221094549164
control,52,12,27,32000,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,12286339354717100471
control,52,13,27,34666,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,15274282333660530689
control,52,14,27,37333,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,8379836050204398060
control,52,15,27,40000,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,7512106634386282487
control,52,16,27,42666,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,13923994020938588993
control,52,17,27,45333,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,17095910281350193708
control,52,18,27,48000,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,3570431814454579511
control,52,19,27,50666,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,12869360117526833537
control,52,20,27,53333,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,7180468904836279148
control,52,21,27,56000,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,3497616730011726711
control,52,22,27,58666,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,9940386146116482753
control,52,23,27,61333,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,13258253586969164716
control,52,24,27,64000,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,13582564580502318775
control,52,25,27,66666,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,130176974082008321
control,52,26,27,69333,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,15264233011587153644
control,52,27,27,72000,0,1,0,468,397,1,436,6,0,0,0,0,0,0,28747.8887,20199.7559,8980.21,,8640839503737685239
control,53,1,27,2666,31,1,0,35,0,0,3,0,0,0,3,19,18,1296.0575,2627.8572,401.0364,1362.7733,0.6152,14815699845783461986
control,53,2,27,5333,35,1,0,35,0,0,24,1,0,0,22,23,18,1390.569,5429.4619,1105.9275,3364.9646,0.6391,2213322211113292729
control,53,3,27,8000,25,1,0,35,0,0,45,3,0,0,23,24,22,1614.8643,7939.02,1594.994,5161.1323,0.6459,15177227213750674449
control,53,4,27,10666,29,1,0,35,0,0,64,3,0,0,19,23,22,1585.5574,10683.1494,2068.8008,7460.7793,0.7176,5172813419421656722
control,53,5,27,13333,8,1,0,35,0,0,84,5,0,0,22,23,22,1595.332,13397.9814,2401.1243,9833.6055,0.806,14658717423807722225
control,53,6,27,16000,0,1,0,35,0,0,91,6,0,0,8,24,21,1580.454,15715.3867,2429.8428,12137.1768,,582841172786153409
control,53,7,27,18666,0,1,0,35,0,0,91,6,0,0,0,23,23,1655.3105,18093.4043,2429.8428,14440.3359,,13092942987694055876
control,53,8,27,21333,0,1,0,35,0,0,91,6,0,0,0,22,21,1522.3678,20335.791,2429.8428,16815.6738,,9301352721358291020
control,53,9,27,24000,0,1,0,35,0,0,91,6,0,0,0,24,23,1685.1339,22944.1797,2429.8428,19261.2949,,11653841521272157464
control,53,10,27,26666,0,1,0,35,0,0,91,6,0,0,0,24,23,1682.324,25382.6543,2429.8428,21702.5723,,6919559231909391346
control,53,11,27,29333,0,1,0,35,0,0,91,6,0,0,0,23,21,1547.454,27838.0332,2429.8428,24292.8164,,17807908454197668220
control,53,12,27,32000,0,1,0,35,0,0,91,6,0,0,0,22,21,1519.853,30328.5645,2429.8428,26810.9551,,15501276782217668180
control,53,13,27,34666,0,1,0,35,0,0,91,6,0,0,0,23,23,1654.214,32910.5703,2429.8428,29258.5977,,6643355218955471742
control,53,14,27,37333,0,1,0,35,0,0,91,6,0,0,0,23,19,1416.8247,35255.418,2429.8428,31840.8398,,9171197608322056271
control,53,15,27,40000,0,1,0,35,0,0,91,6,0,0,0,24,23,1665.3988,37735.9961,2429.8428,34072.8359,,2251999519018595503
control,53,16,27,42666,0,1,0,35,0,0,91,6,0,0,0,24,23,1679.5293,40053.9688,2429.8428,36376.6914,,13429514982925812642
control,53,17,27,45333,0,1,0,35,0,0,91,6,0,0,0,23,20,1540.1509,42722.582,2429.8428,39184.6836,,16014379749346730744
control,53,18,27,48000,0,1,0,35,0,0,91,6,0,0,0,24,24,1722.1492,45208,2429.8428,41488.125,,6442217560507700058
control,53,19,27,50666,0,1,0,35,0,0,91,6,0,0,0,21,20,1437.814,47799.3047,2429.8428,44363.7539,,13755278171014033576
control,53,20,27,53333,0,1,0,35,0,0,91,6,0,0,0,24,24,1722.3877,50308.0234,2429.8428,46587.9141,,14565362341044445239
control,53,21,27,56000,0,1,0,35,0,0,91,6,0,0,0,23,20,1473.1167,52778.4492,2429.8428,49307.6172,,4230338564575344959
control,53,22,27,58666,0,1,0,35,0,0,91,6,0,0,0,24,23,1702.7858,55161.9102,2429.8428,51461.4023,,5278903300980928000
control,53,23,27,61333,0,1,0,35,0,0,91,6,0,0,0,24,24,1722.2072,57618.6172,2429.8428,53898.6758,,13732430898301317614
control,53,24,27,64000,0,1,0,35,0,0,91,6,0,0,0,22,21,1526.6548,59870.7305,2429.8428,56346.3477,,15766704463764779639
control,53,25,27,66666,0,1,0,35,0,0,91,6,0,0,0,24,21,1599.9309,62311.5625,2429.8428,58713.918,,17824491399580523382
control,53,26,27,69333,0,1,0,35,0,0,91,6,0,0,0,23,23,1640.5146,64583.4648,2429.8428,60945.2344,,4939869620122868537
control,53,27,27,72000,0,1,0,35,0,0,91,6,0,0,0,21,21,1511.8879,66890.2656,2429.8428,63380.6875,,6799696127307155151
control,54,1,27,2666,31,1,0,380,0,0,5,0,0,0,5,20,17,1254.5663,2876.6934,475.0576,1579.0706,0.6558,14427589428050865433
control,54,2,27,5333,20,1,0,380,0,0,30,0,0,0,25,23,21,1547.5591,5532.2949,1117.9084,3298.8181,0.804,16629144746468877576
control,54,3,27,8000,32,1,0,380,0,0,41,0,0,0,11,22,22,1565.379,7917.8125,1619.1302,5165.3433,0.7998,18031904955695140522
control,54,4,27,10666,89,1,0,380,0,0,52,0,0,0,11,21,19,1407.0298,11416.0586,2846.093,7595.144,0.8195,3498525826031443912
control,54,5,27,13333,219,1,0,380,0,0,78,0,0,0,26,19,13,919.019,16417.4805,6145.627,9785.2861,0.7628,13521091593606853908
control,54,6,27,16000,380,1,0,380,1,0,150,0,0,1,73,13,1,143.7505,22630.082,12183.3516,10733.6357,0.4867,6774337683668798313
control,54,7,27,18666,0,1,0,380,327,0,211,0,0,326,387,0,0,0,23042.5508,12725.8496,10747.3672,,522552062189345089
control,54,8,27,21333,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,14553288043031669936
control,54,9,27,24000,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,12745859681469789187
control,54,10,27,26666,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,2909178599038374145
control,54,11,27,29333,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,1652452650334734960
control,54,12,27,32000,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,14171152466320071875
control,54,13,27,34666,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,3469778511323033537
control,54,14,27,37333,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,10598700042919853360
control,54,15,27,40000,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,762015088681115267
control,54,16,27,42666,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,1678750816383884673
control,54,17,27,45333,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,6917379140513096432
control,54,18,27,48000,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,2818594687309154627
control,54,19,27,50666,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,2046402360144047169
control,54,20,27,53333,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,1121373707398066096
control,54,21,27,56000,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,13768341832393347843
control,54,22,27,58666,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,1350395586169273345
control,54,23,27,61333,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,11728025373811760496
control,54,24,27,64000,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,6977437085888314307
control,54,25,27,66666,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,5868929821938674369
control,54,26,27,69333,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,9890405725698628656
control,54,27,27,72000,0,1,0,380,327,0,211,0,0,0,0,0,0,0,23042.5508,12725.8496,10747.3672,,16896607849431689603
control,55,1,27,2666,34,1,0,411,0,0,1,0,0,0,1,22,19,1428.7238,2812.2239,459.5623,1355.938,0.655,7891121101871731828
control,55,2,27,5333,31,1,0,411,0,0,22,2,0,0,23,22,22,1570.9956,5661.9746,1231.7501,3291.2312,0.733,5261989981318542912
control,55,3,27,8000,36,1,0,411,0,0,42,2,0,0,20,23,23,1638.2769,8254.7637,1893.1942,5155.1152,0.7821,1948332594139326719
control,55,4,27,10666,106,1,0,411,0,0,57,2,0,0,15,21,18,1328.0444,11986.8584,3310.6389,7779.98,0.7793,8332139080377105401
control,55,5,27,13333,272,1,0,411,1,0,81,2,0,1,25,18,13,953.4952,16644.8984,6476.8599,9646.2285,0.7718,13598981671781720129
control,55,6,27,16000,411,1,0,411,75,3,149,2,0,74,145,10,0,5.001,21409.293,11177.7656,10657.5361,0.2696,4833672623206602790
control,55,7,27,18666,0,1,0,411,458,3,177,2,0,383,411,0,0,0,21591.0723,11358.668,10663.46,,8604377589159552617
control,55,8,27,21333,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,2444466238521052528
control,55,9,27,24000,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,7072944525398333007
control,55,10,27,26666,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,11505085450968694569
control,55,11,27,29333,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,5462467497857595440
control,55,12,27,32000,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,2741577385045330959
control,55,13,27,34666,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,6666960062907757801
control,55,14,27,37333,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,13672642957643356144
control,55,15,27,40000,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,8113349305535775439
control,55,16,27,42666,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,8106266410251847593
control,55,17,27,45333,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,8478892055652192432
control,55,18,27,48000,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,2232927530632336527
control,55,19,27,50666,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,2701589589441671529
control,55,20,27,53333,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,3082378942601049200
control,55,21,27,56000,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,8862629801171609935
control,55,22,27,58666,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,4609302287412088361
control,55,23,27,61333,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,1824741222045696816
control,55,24,27,64000,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,9717990332461238031
control,55,25,27,66666,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,5269980543841491945
control,55,26,27,69333,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,1901975011267881712
control,55,27,27,72000,0,1,0,411,458,3,177,2,0,0,0,0,0,0,21591.0723,11358.668,10663.46,,13706906572669528527
control,56,1,27,2666,32,1,0,456,0,0,6,0,0,0,6,21,17,1237.1455,2775.0359,472.0078,1497.8751,0.7355,1094804836437976116
control,56,2,27,5333,59,1,0,456,0,0,38,0,0,0,32,22,21,1496.0603,5890.5063,1543.4259,3282.9866,0.7954,16406731249741043335
control,56,3,27,8000,136,1,0,456,0,0,74,0,0,0,36,22,20,1485.2444,9829.7813,3738.1565,5038.2275,0.7795,10309705015095478103
control,56,4,27,10666,336,1,0,456,0,0,152,0,0,0,78,20,16,1091.198,16953.4531,9114.9189,7178.9819,0.7821,18273817475843490428
control,56,5,27,13333,456,1,0,456,2,0,311,0,0,2,161,11,0,2.468,24591.9375,16872.832,8150.3589,0.0496,17400916824985051786
control,56,6,27,16000,0,1,0,456,412,0,357,0,0,410,456,0,0,0,24803.1895,17076.7715,8159.9331,,17627354846593632264
control,56,7,27,18666,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,10837319375671075350
control,56,8,27,21333,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,8867112151428360015
control,56,9,27,24000,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,2603838928600243400
control,56,10,27,26666,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,17341720903946376918
control,56,11,27,29333,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,13694671652817464591
control,56,12,27,32000,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,17980601132579201416
control,56,13,27,34666,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,13431838629729461654
control,56,14,27,37333,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,3369123130864668367
control,56,15,27,40000,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,13087583579598832712
control,56,16,27,42666,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,12588714583666537558
control,56,17,27,45333,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,3690830634747608207
control,56,18,27,48000,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,3393749294615965448
control,56,19,27,50666,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,17346588469495267606
control,56,20,27,53333,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,12666163079169850959
control,56,21,27,56000,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,2363480461168016328
control,56,22,27,58666,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,1321779665606238678
control,56,23,27,61333,0,1,0,456,412,0,357,0,0,0,0,0,0,0,24803.1895,17076.7715,8159.9331,,11231304652923152399
