schema=1
code_revision=9631800
scenario_id=p6-defense-calibration-regen2.00
scenario_layout_fingerprint=13576515063262381010
scenario_resource_count=30
first_seed=42
seed_count=30
ticks=12000
WorldSeed=42
InitialPopulation=12
MaximumPopulation=500
FounderProfile=PhysiologyVariation
DecisionPolicyVersion=Legacy
BaseFrequencyHz=20
CognitionEnabled=true
PhysiologyEnabled=true
PlantCohortsEnabled=true
PredationEconomicsEnabled=true
ForagingEconomicsEnabled=true
DecisionStaggerEnabled=true
MultiThreatPerceptionEnabled=true
RestBehaviorEnabled=true
JuvenileCapabilityEnabled=true
ParentalFollowingEnabled=true
KinRecognitionEnabled=true
LearnedResourceQualityEnabled=true
MateSelectionEnabled=false
PlantSiteCompetitionEnabled=true
PlantMortalityEnabled=true
PlantDefenseDeterrenceEnabled=true
PlantQualityPreferenceEnabled=true
PlantTemperatureAdaptationEnabled=true
PlantFertilityAdaptationEnabled=true
ProceduralEnvironmentFieldsEnabled=true
ElevationFieldEnabled=true
TerrainDrivenEnvironmentEnabled=true
TerrainDrivenTemperatureEnabled=false
MetabolicIngestionEnabled=false
HealthRecoveryEnabled=false
MetabolicHealingEnabled=false
GradedFertilityEnabled=true
GradedFertilityStrength=1.5
ReproductionNeedFraction=0.7
SlopeMovementCostEnabled=true
PlantEstablishmentContestEnabled=true
PlantInvaderEstablishmentContestEnabled=true
PlantSeedProductionRateEnabled=true
SafetyGatedMateRendezvousEnabled=false
HomeRangeAffinityEnabled=false
PlantSeedProductionRateDispersalCharge=2
PlantDefenseDeterrenceStrength=0.75
ThreatFalloffDistance=10

arm,seed,hash,population,extinct,energy,occupied_elevation,occupied_slope,body_size,movement_speed,metabolic_pace,vision_range,water_efficiency,food_efficiency,temperature_tolerance,fertility_investment,lifespan_tendency,urgency_exponent,travel_sensitivity,risk_aversion,attack,defense,aggression,diet_specialization,maneuverability,fear,neutral_marker
slope-off,229,2480510980940747534,213,0,0.6315,18.4521,0.6384,0.4291,0.3810,0.5735,0.4926,0.3877,0.6323,0.7164,0.4914,0.7861,0.5103,0.5027,0.4738,0.0449,0.0308,0.0458,0.0443,0.0455,0.0399,0.4830
slope-off,238,12069790734662759927,68,0,0.7079,2.2811,0.4446,0.4469,0.4698,0.4390,0.6878,0.3267,0.5481,0.6772,0.5849,0.8895,0.5070,0.4496,0.4616,0.0399,0.0464,0.0335,0.0417,0.0451,0.0333,0.4814
slope-off,243,5100802211329097855,82,0,0.6330,19.8189,0.5718,0.4715,0.5552,0.5088,0.3974,0.4470,0.5129,0.7089,0.7902,0.8586,0.4589,0.4715,0.4929,0.0463,0.0618,0.0267,0.0485,0.0610,0.0227,0.5370
slope-on,42,15067691278485503784,418,0,0.4831,2.5210,0.3655,0.3968,0.5473,0.4519,0.5143,0.4578,0.5817,0.7593,0.9564,0.8292,0.5055,0.5090,0.4901,0.0390,0.0558,0.0454,0.0388,0.0647,0.0313,0.4861
slope-on,52,10148373838607874627,208,0,0.6624,11.5402,0.5594,0.5004,0.4702,0.5429,0.4825,0.4842,0.6020,0.7911,0.4740,0.7984,0.5090,0.4876,0.4852,0.0411,0.0528,0.0333,0.0390,0.0245,0.0483,0.4980
slope-on,53,3056745228355885856,18,0,0.4719,11.6011,0.4625,0.4488,0.4174,0.6353,0.5641,0.4634,0.6281,0.3529,0.5660,0.4439,0.4549,0.5304,0.5449,0.0418,0.0448,0.0187,0.0326,0.0457,0.0436,0.5618
slope-on,55,15148725788894266511,0,1,0.0000,NaN,NaN,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
slope-on,58,12481654086454397479,237,0,0.7726,15.9370,0.4854,0.4608,0.6002,0.4962,0.4474,0.5473,0.7054,0.7885,0.6570,0.7934,0.4997,0.4812,0.4964,0.0483,0.0545,0.0408,0.0323,0.0487,0.0523,0.4650
slope-on,69,464158620266771894,222,0,0.6872,0.8542,0.2752,0.4713,0.5186,0.5213,0.4912,0.4800,0.5802,0.7502,0.7105,0.9433,0.4530,0.4955,0.4877,0.0273,0.0369,0.0221,0.0417,0.0299,0.0434,0.4907
slope-on,74,11940735934916719726,42,0,0.6615,0.9814,0.1308,0.5644,0.4356,0.3925,0.5976,0.6012,0.6524,0.5098,0.2582,0.6086,0.5353,0.5080,0.4372,0.0179,0.0260,0.0649,0.0441,0.0363,0.0204,0.5088
